StudentID,StudentName,Grade,CourseID,CourseName,SectionID,Slots,TeacherID,TeacherName
30012,,9,E0901,Physical Education and Health 9,E0901.6,B3;D1;E5,9,
30012,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30012,,9,H0904,English 9,H0904.5,A1;B4;D2,15,
30012,,9,I1003,Geometry,I1003.3,B2;C5;E4,42,
30012,,9,J0903,FRC 9,J0903.3,A3;C1;D4,20,
30012,,9,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
30013,,9,A0901,Biology 9,A0901.5,A1;B4;D2,49,
30013,,9,ADVHS01,Advisory HS,ADVHS01.32,E3,45,
30013,,9,B0901,Social Studies 9,B0901.1,A5;C3;E1,32,
30013,,9,C0904,Band Level I,C0904.2,A2;B5;D3,3,
30013,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30013,,9,G0901,Español & Literatura 9,G0901.7,B3;D1;E5,48,
30013,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
30013,,9,I1003,Geometry,I1003.3,B2;C5;E4,42,
30013,,9,J0901,Technology 9,J0901.1,B1;C4;E2,21,
30014,,9,A0901,Biology 9,A0901.3,B3;D1;E5,49,
30014,,9,ADVHS01,Advisory HS,ADVHS01.21,E3,34,
30014,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30014,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30014,,9,G0901,Español & Literatura 9,G0901.4,A5;C3;E1,28,
30014,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
30014,,9,I0903,Algebra I 9,I0903.1,B1;C4;E2,37,
30014,,9,J0903,FRC 9,J0903.2,A1;B4;D2,20,
30014,,9,OC1305,Painting I,OC1305.1,A2;B5;D3,5,
30015,,9,A0901,Biology 9,A0901.6,A4;C2;D5,49,
30015,,9,ADVHS01,Advisory HS,ADVHS01.19,E3,32,
30015,,9,B0901,Social Studies 9,B0901.2,A3;C1;D4,32,
30015,,9,C0904,Band Level I,C0904.1,B1;C4;E2,3,
30015,,9,E0901,Physical Education and Health 9,E0901.6,B3;D1;E5,9,
30015,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
30015,,9,H0904,English 9,H0904.5,A1;B4;D2,15,
30015,,9,I1003,Geometry,I1003.2,A2;B5;D3,35,
30015,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
30018,,9,A0901,Biology 9,A0901.1,A5;C3;E1,41,
30018,,9,ADVHS01,Advisory HS,ADVHS01.25,E3,38,
30018,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30018,,9,C0904,Band Level I,C0904.1,B1;C4;E2,3,
30018,,9,E0901,Physical Education and Health 9,E0901.4,A4;C2;D5,9,
30018,,9,G0901,Español & Literatura 9,G0901.5,A1;B4;D2,48,
30018,,9,H0904,English 9,H0904.4,A2;B5;D3,29,
30018,,9,I1003,Geometry,I1003.6,B3;D1;E5,42,
30018,,9,J0901,Technology 9,J0901.2,A3;C1;D4,21,
30019,,9,A0901,Biology 9,A0901.5,A1;B4;D2,49,
30019,,9,ADVHS01,Advisory HS,ADVHS01.24,E3,37,
30019,,9,B0901,Social Studies 9,B0901.6,B1;C4;E2,40,
30019,,9,C0904,Band Level I,C0904.3,A3;C1;D4,3,
30019,,9,E0901,Physical Education and Health 9,E0901.6,B3;D1;E5,9,
30019,,9,G0901,Español & Literatura 9,G0901.1,A2;B5;D3,28,
30019,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
30019,,9,I1003,Geometry,I1003.3,B2;C5;E4,42,
30019,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
30021,,9,A0901,Biology 9,A0901.5,A1;B4;D2,49,
30021,,9,ADVHS01,Advisory HS,ADVHS01.16,E3,28,
30021,,9,B0901,Social Studies 9,B0901.6,B1;C4;E2,40,
30021,,9,E0901,Physical Education and Health 9,E0901.5,B2;C5;E4,9,
30021,,9,G0901,Español & Literatura 9,G0901.7,B3;D1;E5,48,
30021,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
30021,,9,I0903,Algebra I 9,I0903.2,A2;B5;D3,37,
30021,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
30021,,9,OC1306,Sculpture I,OC1306.1,A3;C1;D4,5,
30022,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
30022,,9,ADVHS01,Advisory HS,ADVHS01.9,E3,20,
30022,,9,B0901,Social Studies 9,B0901.3,A2;B5;D3,32,
30022,,9,C0904,Band Level I,C0904.4,B2;C5;E4,3,
30022,,9,E0901,Physical Education and Health 9,E0901.3,A1;B4;D2,9,
30022,,9,G0901,Español & Literatura 9,G0901.2,A3;C1;D4,28,
30022,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
30022,,9,I1003,Geometry,I1003.7,A5;C3;E1,42,
30022,,9,J0903,FRC 9,J0903.1,B3;D1;E5,20,
30023,,9,A0901,Biology 9,A0901.3,B3;D1;E5,49,
30023,,9,ADVHS01,Advisory HS,ADVHS01.19,E3,32,
30023,,9,B0901,Social Studies 9,B0901.3,A2;B5;D3,32,
30023,,9,C0904,Band Level I,C0904.3,A3;C1;D4,3,
30023,,9,E0901,Physical Education and Health 9,E0901.4,A4;C2;D5,9,
30023,,9,G0901,Español & Literatura 9,G0901.5,A1;B4;D2,48,
30023,,9,H0904,English 9,H0904.7,A5;C3;E1,15,
30023,,9,I1003,Geometry,I1003.3,B2;C5;E4,42,
30023,,9,J0901,Technology 9,J0901.1,B1;C4;E2,21,
30024,,9,A0901,Biology 9,A0901.5,A1;B4;D2,49,
30024,,9,ADVHS01,Advisory HS,ADVHS01.13,E3,24,
30024,,9,B0901,Social Studies 9,B0901.3,A2;B5;D3,32,
30024,,9,E0901,Physical Education and Health 9,E0901.4,A4;C2;D5,9,
30024,,9,G0901,Español & Literatura 9,G0901.4,A5;C3;E1,28,
30024,,9,H0904,English 9,H0904.1,B2;C5;E4,29,
30024,,9,I1003,Geometry,I1003.1,B1;C4;E2,35,
30024,,9,J0903,FRC 9,J0903.1,B3;D1;E5,20,
30024,,9,OC1306,Sculpture I,OC1306.1,A3;C1;D4,5,
30025,,9,A0901,Biology 9,A0901.2,A3;C1;D4,41,
30025,,9,ADVHS01,Advisory HS,ADVHS01.35,E3,48,
30025,,9,B0901,Social Studies 9,B0901.6,B1;C4;E2,40,
30025,,9,E0901,Physical Education and Health 9,E0901.3,A1;B4;D2,9,
30025,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30025,,9,H0904,English 9,H0904.4,A2;B5;D3,29,
30025,,9,I1003,Geometry,I1003.3,B2;C5;E4,42,
30025,,9,J0903,FRC 9,J0903.1,B3;D1;E5,20,
30025,,9,OC1305,Painting I,OC1305.3,A5;C3;E1,5,
30026,,9,A0901,Biology 9,A0901.1,A5;C3;E1,41,
30026,,9,ADVHS01,Advisory HS,ADVHS01.16,E3,28,
30026,,9,B0901,Social Studies 9,B0901.4,A1;B4;D2,34,
30026,,9,C0904,Band Level I,C0904.4,B2;C5;E4,3,
30026,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30026,,9,G0901,Español & Literatura 9,G0901.1,A2;B5;D3,28,
30026,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
30026,,9,I0903,Algebra I 9,I0903.1,B1;C4;E2,37,
30026,,9,J0903,FRC 9,J0903.1,B3;D1;E5,20,
30027,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
30027,,9,ADVHS01,Advisory HS,ADVHS01.21,E3,34,
30027,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30027,,9,E0901,Physical Education and Health 9,E0901.3,A1;B4;D2,9,
30027,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30027,,9,H0904,English 9,H0904.2,B3;D1;E5,29,
30027,,9,I1003,Geometry,I1003.2,A2;B5;D3,35,
30027,,9,J0901,Technology 9,J0901.2,A3;C1;D4,21,
30027,,9,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
30029,,9,A0901,Biology 9,A0901.5,A1;B4;D2,49,
30029,,9,ADVHS01,Advisory HS,ADVHS01.19,E3,32,
30029,,9,B0901,Social Studies 9,B0901.3,A2;B5;D3,32,
30029,,9,C0904,Band Level I,C0904.3,A3;C1;D4,3,
30029,,9,E0901,Physical Education and Health 9,E0901.6,B3;D1;E5,9,
30029,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30029,,9,H0904,English 9,H0904.1,B2;C5;E4,29,
30029,,9,I0903,Algebra I 9,I0903.1,B1;C4;E2,37,
30029,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
30030,,9,A0901,Biology 9,A0901.6,A4;C2;D5,49,
30030,,9,ADVHS01,Advisory HS,ADVHS01.17,E3,29,
30030,,9,B0901,Social Studies 9,B0901.5,B3;D1;E5,40,
30030,,9,E0901,Physical Education and Health 9,E0901.5,B2;C5;E4,9,
30030,,9,G0901,Español & Literatura 9,G0901.1,A2;B5;D3,28,
30030,,9,H0904,English 9,H0904.3,B1;C4;E2,29,
30030,,9,I1003,Geometry,I1003.7,A5;C3;E1,42,
30030,,9,J0903,FRC 9,J0903.2,A1;B4;D2,20,
30030,,9,OC1306,Sculpture I,OC1306.1,A3;C1;D4,5,
30031,,9,A0901,Biology 9,A0901.2,A3;C1;D4,41,
30031,,9,ADVHS01,Advisory HS,ADVHS01.14,E3,25,
30031,,9,B0901,Social Studies 9,B0901.4,A1;B4;D2,34,
30031,,9,C0904,Band Level I,C0904.1,B1;C4;E2,3,
30031,,9,E0901,Physical Education and Health 9,E0901.4,A4;C2;D5,9,
30031,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
30031,,9,H0904,English 9,H0904.2,B3;D1;E5,29,
30031,,9,I0903,Algebra I 9,I0903.2,A2;B5;D3,37,
30031,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
30032,,9,A0901,Biology 9,A0901.5,A1;B4;D2,49,
30032,,9,ADVHS01,Advisory HS,ADVHS01.32,E3,45,
30032,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30032,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30032,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30032,,9,H0904,English 9,H0904.3,B1;C4;E2,29,
30032,,9,I0903,Algebra I 9,I0903.2,A2;B5;D3,37,
30032,,9,J0903,FRC 9,J0903.1,B3;D1;E5,20,
30032,,9,OC1305,Painting I,OC1305.3,A5;C3;E1,5,
30033,,9,A0901,Biology 9,A0901.3,B3;D1;E5,49,
30033,,9,ADVHS01,Advisory HS,ADVHS01.10,E3,21,
30033,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30033,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30033,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30033,,9,H0904,English 9,H0904.3,B1;C4;E2,29,
30033,,9,I1003,Geometry,I1003.2,A2;B5;D3,35,
30033,,9,J0903,FRC 9,J0903.2,A1;B4;D2,20,
30033,,9,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
30034,,9,A0901,Biology 9,A0901.6,A4;C2;D5,49,
30034,,9,ADVHS01,Advisory HS,ADVHS01.12,E3,23,
30034,,9,B0901,Social Studies 9,B0901.4,A1;B4;D2,34,
30034,,9,C0904,Band Level I,C0904.2,A2;B5;D3,3,
30034,,9,E0901,Physical Education and Health 9,E0901.1,A5;C3;E1,9,
30034,,9,G0901,Español & Literatura 9,G0901.2,A3;C1;D4,28,
30034,,9,H0904,English 9,H0904.3,B1;C4;E2,29,
30034,,9,I1003,Geometry,I1003.3,B2;C5;E4,42,
30034,,9,J0903,FRC 9,J0903.1,B3;D1;E5,20,
30036,,9,A0901,Biology 9,A0901.6,A4;C2;D5,49,
30036,,9,ADVHS01,Advisory HS,ADVHS01.15,E3,26,
30036,,9,B0901,Social Studies 9,B0901.3,A2;B5;D3,32,
30036,,9,C0904,Band Level I,C0904.4,B2;C5;E4,3,
30036,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30036,,9,G0901,Español & Literatura 9,G0901.5,A1;B4;D2,48,
30036,,9,H0904,English 9,H0904.3,B1;C4;E2,29,
30036,,9,I1003,Geometry,I1003.6,B3;D1;E5,42,
30036,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
30037,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
30037,,9,ADVHS01,Advisory HS,ADVHS01.36,E3,49,
30037,,9,B0901,Social Studies 9,B0901.5,B3;D1;E5,40,
30037,,9,C0904,Band Level I,C0904.4,B2;C5;E4,3,
30037,,9,E0901,Physical Education and Health 9,E0901.1,A5;C3;E1,9,
30037,,9,G0901,Español & Literatura 9,G0901.1,A2;B5;D3,28,
30037,,9,H0904,English 9,H0904.5,A1;B4;D2,15,
30037,,9,I0903,Algebra I 9,I0903.3,A4;C2;D5,37,
30037,,9,J0901,Technology 9,J0901.2,A3;C1;D4,21,
30038,,9,A0901,Biology 9,A0901.6,A4;C2;D5,49,
30038,,9,ADVHS01,Advisory HS,ADVHS01.31,E3,44,
30038,,9,B0901,Social Studies 9,B0901.2,A3;C1;D4,32,
30038,,9,E0901,Physical Education and Health 9,E0901.3,A1;B4;D2,9,
30038,,9,G0901,Español & Literatura 9,G0901.7,B3;D1;E5,48,
30038,,9,H0904,English 9,H0904.1,B2;C5;E4,29,
30038,,9,I1003,Geometry,I1003.2,A2;B5;D3,35,
30038,,9,J0901,Technology 9,J0901.1,B1;C4;E2,21,
30038,,9,OC1305,Painting I,OC1305.3,A5;C3;E1,5,
30039,,9,A0901,Biology 9,A0901.3,B3;D1;E5,49,
30039,,9,ADVHS01,Advisory HS,ADVHS01.3,E3,5,
30039,,9,B0901,Social Studies 9,B0901.4,A1;B4;D2,34,
30039,,9,E0901,Physical Education and Health 9,E0901.1,A5;C3;E1,9,
30039,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
30039,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
30039,,9,I0903,Algebra I 9,I0903.2,A2;B5;D3,37,
30039,,9,J0901,Technology 9,J0901.1,B1;C4;E2,21,
30039,,9,OC1306,Sculpture I,OC1306.1,A3;C1;D4,5,
30042,,9,A0901,Biology 9,A0901.1,A5;C3;E1,41,
30042,,9,ADVHS01,Advisory HS,ADVHS01.24,E3,37,
30042,,9,B0901,Social Studies 9,B0901.3,A2;B5;D3,32,
30042,,9,C0904,Band Level I,C0904.4,B2;C5;E4,3,
30042,,9,E0901,Physical Education and Health 9,E0901.3,A1;B4;D2,9,
30042,,9,G0901,Español & Literatura 9,G0901.7,B3;D1;E5,48,
30042,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
30042,,9,I0903,Algebra I 9,I0903.1,B1;C4;E2,37,
30042,,9,J0901,Technology 9,J0901.2,A3;C1;D4,21,
30043,,9,A0901,Biology 9,A0901.6,A4;C2;D5,49,
30043,,9,ADVHS01,Advisory HS,ADVHS01.14,E3,25,
30043,,9,B0901,Social Studies 9,B0901.2,A3;C1;D4,32,
30043,,9,C0904,Band Level I,C0904.1,B1;C4;E2,3,
30043,,9,E0901,Physical Education and Health 9,E0901.5,B2;C5;E4,9,
30043,,9,G0901,Español & Literatura 9,G0901.7,B3;D1;E5,48,
30043,,9,H0904,English 9,H0904.7,A5;C3;E1,15,
30043,,9,I0903,Algebra I 9,I0903.2,A2;B5;D3,37,
30043,,9,J0903,FRC 9,J0903.2,A1;B4;D2,20,
30045,,9,A0901,Biology 9,A0901.5,A1;B4;D2,49,
30045,,9,ADVHS01,Advisory HS,ADVHS01.14,E3,25,
30045,,9,B0901,Social Studies 9,B0901.1,A5;C3;E1,32,
30045,,9,C0904,Band Level I,C0904.4,B2;C5;E4,3,
30045,,9,E0901,Physical Education and Health 9,E0901.6,B3;D1;E5,9,
30045,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30045,,9,H0904,English 9,H0904.3,B1;C4;E2,29,
30045,,9,I1003,Geometry,I1003.2,A2;B5;D3,35,
30045,,9,J0903,FRC 9,J0903.3,A3;C1;D4,20,
30047,,9,A0901,Biology 9,A0901.5,A1;B4;D2,49,
30047,,9,ADVHS01,Advisory HS,ADVHS01.7,E3,13,
30047,,9,B0901,Social Studies 9,B0901.2,A3;C1;D4,32,
30047,,9,E0901,Physical Education and Health 9,E0901.1,A5;C3;E1,9,
30047,,9,G0901,Español & Literatura 9,G0901.1,A2;B5;D3,28,
30047,,9,H0904,English 9,H0904.3,B1;C4;E2,29,
30047,,9,I1003,Geometry,I1003.3,B2;C5;E4,42,
30047,,9,J0903,FRC 9,J0903.1,B3;D1;E5,20,
30047,,9,OC1305,Painting I,OC1305.2,A4;C2;D5,5,
30048,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
30048,,9,ADVHS01,Advisory HS,ADVHS01.31,E3,44,
30048,,9,B0901,Social Studies 9,B0901.4,A1;B4;D2,34,
30048,,9,E0901,Physical Education and Health 9,E0901.6,B3;D1;E5,9,
30048,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
30048,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
30048,,9,I1003,Geometry,I1003.2,A2;B5;D3,35,
30048,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
30048,,9,OC1306,Sculpture I,OC1306.1,A3;C1;D4,5,
30049,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
30049,,9,ADVHS01,Advisory HS,ADVHS01.32,E3,45,
30049,,9,B0901,Social Studies 9,B0901.4,A1;B4;D2,34,
30049,,9,C0904,Band Level I,C0904.2,A2;B5;D3,3,
30049,,9,E0901,Physical Education and Health 9,E0901.6,B3;D1;E5,9,
30049,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
30049,,9,H0904,English 9,H0904.7,A5;C3;E1,15,
30049,,9,I0903,Algebra I 9,I0903.3,A4;C2;D5,37,
30049,,9,J0903,FRC 9,J0903.3,A3;C1;D4,20,
30050,,9,A0901,Biology 9,A0901.3,B3;D1;E5,49,
30050,,9,ADVHS01,Advisory HS,ADVHS01.31,E3,44,
30050,,9,B0901,Social Studies 9,B0901.4,A1;B4;D2,34,
30050,,9,E0901,Physical Education and Health 9,E0901.1,A5;C3;E1,9,
30050,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
30050,,9,H0904,English 9,H0904.3,B1;C4;E2,29,
30050,,9,I0903,Algebra I 9,I0903.3,A4;C2;D5,37,
30050,,9,J0903,FRC 9,J0903.3,A3;C1;D4,20,
30050,,9,OC1305,Painting I,OC1305.1,A2;B5;D3,5,
30051,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
30051,,9,ADVHS01,Advisory HS,ADVHS01.31,E3,44,
30051,,9,B0901,Social Studies 9,B0901.3,A2;B5;D3,32,
30051,,9,E0901,Physical Education and Health 9,E0901.6,B3;D1;E5,9,
30051,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
30051,,9,H0904,English 9,H0904.5,A1;B4;D2,15,
30051,,9,I0903,Algebra I 9,I0903.3,A4;C2;D5,37,
30051,,9,J0901,Technology 9,J0901.2,A3;C1;D4,21,
30051,,9,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
30052,,9,A0901,Biology 9,A0901.3,B3;D1;E5,49,
30052,,9,ADVHS01,Advisory HS,ADVHS01.16,E3,28,
30052,,9,B0901,Social Studies 9,B0901.6,B1;C4;E2,40,
30052,,9,C0904,Band Level I,C0904.2,A2;B5;D3,3,
30052,,9,E0901,Physical Education and Health 9,E0901.5,B2;C5;E4,9,
30052,,9,G0901,Español & Literatura 9,G0901.4,A5;C3;E1,28,
30052,,9,H0904,English 9,H0904.5,A1;B4;D2,15,
30052,,9,I0903,Algebra I 9,I0903.3,A4;C2;D5,37,
30052,,9,J0903,FRC 9,J0903.3,A3;C1;D4,20,
30054,,9,A0901,Biology 9,A0901.6,A4;C2;D5,49,
30054,,9,ADVHS01,Advisory HS,ADVHS01.3,E3,5,
30054,,9,B0901,Social Studies 9,B0901.3,A2;B5;D3,32,
30054,,9,E0901,Physical Education and Health 9,E0901.5,B2;C5;E4,9,
30054,,9,G0901,Español & Literatura 9,G0901.5,A1;B4;D2,48,
30054,,9,H0904,English 9,H0904.2,B3;D1;E5,29,
30054,,9,I0903,Algebra I 9,I0903.1,B1;C4;E2,37,
30054,,9,J0901,Technology 9,J0901.2,A3;C1;D4,21,
30054,,9,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
30055,,9,A0901,Biology 9,A0901.1,A5;C3;E1,41,
30055,,9,ADVHS01,Advisory HS,ADVHS01.22,E3,35,
30055,,9,B0901,Social Studies 9,B0901.4,A1;B4;D2,34,
30055,,9,C0904,Band Level I,C0904.3,A3;C1;D4,3,
30055,,9,E0901,Physical Education and Health 9,E0901.5,B2;C5;E4,9,
30055,,9,G0901,Español & Literatura 9,G0901.1,A2;B5;D3,28,
30055,,9,H0904,English 9,H0904.2,B3;D1;E5,29,
30055,,9,I1003,Geometry,I1003.5,A4;C2;D5,42,
30055,,9,J0901,Technology 9,J0901.1,B1;C4;E2,21,
30056,,9,A0901,Biology 9,A0901.3,B3;D1;E5,49,
30056,,9,ADVHS01,Advisory HS,ADVHS01.25,E3,38,
30056,,9,B0901,Social Studies 9,B0901.2,A3;C1;D4,32,
30056,,9,E0901,Physical Education and Health 9,E0901.4,A4;C2;D5,9,
30056,,9,G0901,Español & Literatura 9,G0901.1,A2;B5;D3,28,
30056,,9,H0904,English 9,H0904.5,A1;B4;D2,15,
30056,,9,I1003,Geometry,I1003.3,B2;C5;E4,42,
30056,,9,J0901,Technology 9,J0901.1,B1;C4;E2,21,
30056,,9,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
30057,,9,A0901,Biology 9,A0901.1,A5;C3;E1,41,
30057,,9,ADVHS01,Advisory HS,ADVHS01.22,E3,35,
30057,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30057,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30057,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30057,,9,H0904,English 9,H0904.4,A2;B5;D3,29,
30057,,9,I0903,Algebra I 9,I0903.1,B1;C4;E2,37,
30057,,9,J0903,FRC 9,J0903.1,B3;D1;E5,20,
30057,,9,OC1305,Painting I,OC1305.4,A1;B4;D2,46,
30058,,9,A0901,Biology 9,A0901.6,A4;C2;D5,49,
30058,,9,ADVHS01,Advisory HS,ADVHS01.6,E3,8,
30058,,9,B0901,Social Studies 9,B0901.3,A2;B5;D3,32,
30058,,9,C0904,Band Level I,C0904.3,A3;C1;D4,3,
30058,,9,E0901,Physical Education and Health 9,E0901.5,B2;C5;E4,9,
30058,,9,G0901,Español & Literatura 9,G0901.4,A5;C3;E1,28,
30058,,9,H0904,English 9,H0904.5,A1;B4;D2,15,
30058,,9,I1003,Geometry,I1003.6,B3;D1;E5,42,
30058,,9,J0901,Technology 9,J0901.1,B1;C4;E2,21,
30059,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
30059,,9,ADVHS01,Advisory HS,ADVHS01.4,E3,6,
30059,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30059,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30059,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30059,,9,H0904,English 9,H0904.7,A5;C3;E1,15,
30059,,9,I0903,Algebra I 9,I0903.2,A2;B5;D3,37,
30059,,9,J0903,FRC 9,J0903.1,B3;D1;E5,20,
30059,,9,OC1305,Painting I,OC1305.4,A1;B4;D2,46,
30061,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
30061,,9,ADVHS01,Advisory HS,ADVHS01.7,E3,13,
30061,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30061,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30061,,9,G0901,Español & Literatura 9,G0901.5,A1;B4;D2,48,
30061,,9,H0904,English 9,H0904.2,B3;D1;E5,29,
30061,,9,I1003,Geometry,I1003.2,A2;B5;D3,35,
30061,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
30061,,9,OC1305,Painting I,OC1305.2,A4;C2;D5,5,
30062,,9,A0901,Biology 9,A0901.1,A5;C3;E1,41,
30062,,9,ADVHS01,Advisory HS,ADVHS01.6,E3,8,
30062,,9,B0901,Social Studies 9,B0901.6,B1;C4;E2,40,
30062,,9,E0901,Physical Education and Health 9,E0901.3,A1;B4;D2,9,
30062,,9,G0901,Español & Literatura 9,G0901.1,A2;B5;D3,28,
30062,,9,H0904,English 9,H0904.2,B3;D1;E5,29,
30062,,9,I1003,Geometry,I1003.3,B2;C5;E4,42,
30062,,9,J0903,FRC 9,J0903.3,A3;C1;D4,20,
30062,,9,OC1305,Painting I,OC1305.2,A4;C2;D5,5,
30064,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
30064,,9,ADVHS01,Advisory HS,ADVHS01.21,E3,34,
30064,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30064,,9,C0904,Band Level I,C0904.2,A2;B5;D3,3,
30064,,9,E0901,Physical Education and Health 9,E0901.3,A1;B4;D2,9,
30064,,9,G0901,Español & Literatura 9,G0901.2,A3;C1;D4,28,
30064,,9,H0904,English 9,H0904.2,B3;D1;E5,29,
30064,,9,I0903,Algebra I 9,I0903.3,A4;C2;D5,37,
30064,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
30065,,9,A0901,Biology 9,A0901.3,B3;D1;E5,49,
30065,,9,ADVHS01,Advisory HS,ADVHS01.22,E3,35,
30065,,9,B0901,Social Studies 9,B0901.7,B2;C5;E4,40,
30065,,9,E0901,Physical Education and Health 9,E0901.3,A1;B4;D2,9,
30065,,9,G0901,Español & Literatura 9,G0901.3,A4;C2;D5,28,
30065,,9,H0904,English 9,H0904.4,A2;B5;D3,29,
30065,,9,I0903,Algebra I 9,I0903.1,B1;C4;E2,37,
30065,,9,J0903,FRC 9,J0903.3,A3;C1;D4,20,
30065,,9,OC1305,Painting I,OC1305.3,A5;C3;E1,5,
30066,,9,A0901,Biology 9,A0901.1,A5;C3;E1,41,
30066,,9,ADVHS01,Advisory HS,ADVHS01.12,E3,23,
30066,,9,B0901,Social Studies 9,B0901.6,B1;C4;E2,40,
30066,,9,E0901,Physical Education and Health 9,E0901.2,A3;C1;D4,9,
30066,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
30066,,9,H0904,English 9,H0904.2,B3;D1;E5,29,
30066,,9,I0903,Algebra I 9,I0903.3,A4;C2;D5,37,
30066,,9,J0903,FRC 9,J0903.2,A1;B4;D2,20,
30066,,9,OC1305,Painting I,OC1305.1,A2;B5;D3,5,
30069,,9,A0901,Biology 9,A0901.5,A1;B4;D2,49,
30069,,9,ADVHS01,Advisory HS,ADVHS01.4,E3,6,
30069,,9,B0901,Social Studies 9,B0901.5,B3;D1;E5,40,
30069,,9,C0904,Band Level I,C0904.2,A2;B5;D3,3,
30069,,9,E0901,Physical Education and Health 9,E0901.1,A5;C3;E1,9,
30069,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
30069,,9,H0904,English 9,H0904.3,B1;C4;E2,29,
30069,,9,I1003,Geometry,I1003.5,A4;C2;D5,42,
30069,,9,J0901,Technology 9,J0901.2,A3;C1;D4,21,
30070,,9,A0901,Biology 9,A0901.1,A5;C3;E1,41,
30070,,9,ADVHS01,Advisory HS,ADVHS01.18,E3,31,
