student_id,name,grade,n_requested,n_assigned,n_missing,section_ids,course_ids,missing_courses
30158,Student_30158,9,8,8,0,A0901.1|ADVHS01.21|B0901.6|E0901.3|G0901.6|H0904.4|I1003.4|J0901.3|OC1305.1,A0901|ADVHS01|B0901|E0901|G0901|H0904|I1003|J0901|OC1305,
29065,Student_29065,10,8,7,1,A1006.1|ADVHS01.23|B1001.4|E1001.1|G1004.3|H1001.2|OI1003.2|OZ1323.1,A1006|ADVHS01|B1001|E1001|G1004|H1001|OI1003|OZ1323,OC1310
28055,Student_28055,11,8,7,1,A1105.1|ADVHS01.28|E1101.1|G1203.1|I1215.1|L1301.3|OC1310.2|OI1003.6,A1105|ADVHS01|E1101|G1203|I1215|L1301|OC1310|OI1003,OH1401
29042,Student_29042,10,8,7,1,A1006.2|ADVHS01.12|B1001.7|E1001.5|G1004.3|H1001.3|I1003.3|OC1307.1,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1003|OC1307,B1006
28043,Student_28043,11,8,8,0,A1105.4|ADVHS01.17|E1101.6|G1203.3|L1304.1|OC1310.1|OH1305.3|OI1003.2|OJ1203.1,A1105|ADVHS01|E1101|G1203|L1304|OC1310|OH1305|OI1003|OJ1203,
29170,Student_29170,10,8,8,0,A1006.1|ADVHS01.30|B1001.7|E1001.3|G1004.7|I1003.5|I1214.2|OI1003.3|OZ1323.5,A1006|ADVHS01|B1001|E1001|G1004|I1003|I1214|OI1003|OZ1323,
26154,Student_26154,12,8,8,0,A1204.2|ADVHS01.11|E1201.2|G1201.3|J1203.1|L1304.1|OH1306.3|OI1303.2|OI1305.1,A1204|ADVHS01|E1201|G1201|J1203|L1304|OH1306|OI1303|OI1305,
28032,Student_28032,10,8,8,0,A1006.5|ADVHS01.15|B1001.6|E1001.6|G1004.1|H1001.2|I1003.4|OC1305.4|OZ1323.3,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1003|OC1305|OZ1323,
28030,Student_28030,11,8,7,1,A1105.5|ADVHS01.35|E1101.5|L1301.1|OA1304.1|OC1314.1|OH1305.3|VHS0052.1,A1105|ADVHS01|E1101|L1301|OA1304|OC1314|OH1305|VHS0052,OI1305
29074,Student_29074,10,8,8,0,A1006.2|ADVHS01.3|B1001.6|E1001.5|G1004.5|I1214.1|OI1003.4|OZ1207.2|OZ1323.2,A1006|ADVHS01|B1001|E1001|G1004|I1214|OI1003|OZ1207|OZ1323,
29002,Student_29002,10,8,8,0,A1006.4|ADVHS01.24|B1001.6|C0907.1|E1001.4|G1004.1|I1214.3|OI1003.4|OZ1323.1,A1006|ADVHS01|B1001|C0907|E1001|G1004|I1214|OI1003|OZ1323,
29070,Student_29070,10,8,7,1,A1006.7|ADVHS01.7|B1001.7|B1006.2|E1001.3|G1004.7|I1214.2|OZ1207.1,A1006|ADVHS01|B1001|B1006|E1001|G1004|I1214|OZ1207,I1211
28001,Student_28001,11,8,7,1,A1105.4|ADVHS01.10|E1101.1|G1203.1|I1215.1|L1301.2|L1302.2|OI1003.3,A1105|ADVHS01|E1101|G1203|I1215|L1301|L1302|OI1003,OH1401
28048,Student_28048,11,8,7,1,ADVHS01.33|E1101.5|G1203.4|L1301.2|OA1319.1|OC1310.3|OH1305.3|OJ1306.1,ADVHS01|E1101|G1203|L1301|OA1319|OC1310|OH1305|OJ1306,I1204
29025,Student_29025,10,8,8,0,A1006.3|ADVHS01.23|B1001.1|E1001.6|G1004.1|H1001.3|I1003.6|OC1305.1|OZ1323.3,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1003|OC1305|OZ1323,
29091,Student_29091,10,8,7,1,A1006.2|ADVHS01.27|B1001.2|E1001.1|G1004.4|H1206.2|I1211.2|OZ1323.4,A1006|ADVHS01|B1001|E1001|G1004|H1206|I1211|OZ1323,OJ1204
29061,Student_29061,10,8,8,0,A1006.2|ADVHS01.18|B1001.2|C0907.1|E1001.6|G1004.5|I1214.3|OI1003.1|OZ1323.4,A1006|ADVHS01|B1001|C0907|E1001|G1004|I1214|OI1003|OZ1323,
28100,Student_28100,11,8,7,1,A1105.5|ADVHS01.14|E1101.2|G1203.2|H1206.1|L1301.2|OC1305.3|OI1305.1,A1105|ADVHS01|E1101|G1203|H1206|L1301|OC1305|OI1305,L1302
29126,Student_29126,10,8,8,0,A1006.7|ADVHS01.1|B1001.7|E1001.3|G1004.6|I1003.6|I1214.2|OC1305.1|OZ1323.5,A1006|ADVHS01|B1001|E1001|G1004|I1003|I1214|OC1305|OZ1323,
27179,Student_27179,12,8,7,1,A1204.3|ADVHS01.28|E1201.4|G1201.4|J1203.1|L1302.1|OH1306.2|OJ1203.2,A1204|ADVHS01|E1201|G1201|J1203|L1302|OH1306|OJ1203,OI1303
29001,Student_29001,10,8,7,1,A1006.6|ADVHS01.25|B1001.2|E1001.5|G1004.1|H1206.2|OI1003.2|OZ1323.4,A1006|ADVHS01|B1001|E1001|G1004|H1206|OI1003|OZ1323,OC1310
29048,Student_29048,10,8,7,1,A1006.1|ADVHS01.2|B1001.1|C0904.4|E1001.1|G1004.1|OI1003.2|OZ1323.1,A1006|ADVHS01|B1001|C0904|E1001|G1004|OI1003|OZ1323,H1001
28146,Student_28146,11,8,8,0,ADVHS01.22|E1101.4|G1202.1|I1204.2|I1214.3|L1301.2|OA1304.1|OA1319.1|OC1305.4,ADVHS01|E1101|G1202|I1204|I1214|L1301|OA1304|OA1319|OC1305,
29015,Student_29015,10,8,7,1,A1006.1|ADVHS01.13|B1001.6|E1001.4|G1004.4|H1001.3|I1003.2|OZ1323.2,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1003|OZ1323,OC1305
27163,Student_27163,12,8,7,1,ADVHS01.19|E1201.6|G1201.3|J1203.5|L1301.3|OH1306.2|OI1303.1|OJ1204.1,ADVHS01|E1201|G1201|J1203|L1301|OH1306|OI1303|OJ1204,OA1317
29148,Student_29148,10,8,8,0,A1006.2|ADVHS01.15|B1001.6|E1001.5|G1004.5|I1214.1|OC1305.1|OI1003.4|OZ1323.4,A1006|ADVHS01|B1001|E1001|G1004|I1214|OC1305|OI1003|OZ1323,
30160,Student_30160,9,8,7,1,A0901.1|ADVHS01.17|B0901.6|E0901.2|G0901.6|H0904.1|J0901.1|OC1305.3,A0901|ADVHS01|B0901|E0901|G0901|H0904|J0901|OC1305,I0903
29019,Student_29019,10,8,7,1,A1006.1|ADVHS01.6|B1001.5|E1001.2|G1004.2|H1001.4|OI1003.5|OZ1323.5,A1006|ADVHS01|B1001|E1001|G1004|H1001|OI1003|OZ1323,OJ1204
28147,Student_28147,11,8,8,0,A1105.1|ADVHS01.17|E1101.6|G1203.1|I1215.1|L1301.2|OC1310.1|OH1401.1|OI1003.5,A1105|ADVHS01|E1101|G1203|I1215|L1301|OC1310|OH1401|OI1003,
30098,Student_30098,9,8,7,1,A0901.6|ADVHS01.10|B0901.1|C0904.2|E0901.6|G0901.4|H0904.5|I1003.5,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|I1003,J0901
28009,Student_28009,11,8,7,1,A1105.1|ADVHS01.18|E1101.1|G1203.1|I1215.1|L1301.1|OH1401.2|OI1003.1,A1105|ADVHS01|E1101|G1203|I1215|L1301|OH1401|OI1003,L1302
29092,Student_29092,10,8,8,0,A1006.2|ADVHS01.30|B1001.6|C0905.1|E1001.6|G1004.4|I1214.2|OI1003.3|OZ1323.1,A1006|ADVHS01|B1001|C0905|E1001|G1004|I1214|OI1003|OZ1323,
29030,Student_29030,10,8,7,1,A1006.6|ADVHS01.1|B1001.7|E1001.3|G1004.6|I1214.2|OH1401.2|OZ1323.5,A1006|ADVHS01|B1001|E1001|G1004|I1214|OH1401|OZ1323,I1211
30045,Student_30045,9,8,8,0,A0901.2|ADVHS01.6|B0901.6|C0904.3|E0901.6|G0901.4|H0904.7|I1003.5|J0903.2,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|I1003|J0903,
27009,Student_27009,11,8,7,1,ADVHS01.9|C0904.2|E1101.4|I1211.2|L1301.3|OA1319.2|OH1305.3|OJ1204.1,ADVHS01|C0904|E1101|I1211|L1301|OA1319|OH1305|OJ1204,G1203
27063,Student_27063,12,8,7,1,ADVHS01.22|E1201.6|G1201.3|L1304.3|OA1318.1|OB1520.2|OH1306.3|OI1305.4,ADVHS01|E1201|G1201|L1304|OA1318|OB1520|OH1306|OI1305,OB1532
29109,Student_29109,10,8,8,0,A1006.4|ADVHS01.5|B1001.6|E1001.2|G1004.1|I1003.1|I1214.1|OH1305.2|OZ1323.3,A1006|ADVHS01|B1001|E1001|G1004|I1003|I1214|OH1305|OZ1323,
29035,Student_29035,10,8,8,0,A1006.1|ADVHS01.11|B1001.2|C0904.2|E1001.3|G1004.5|I1214.1|OI1003.4|OZ1323.4,A1006|ADVHS01|B1001|C0904|E1001|G1004|I1214|OI1003|OZ1323,
30134,Student_30134,9,8,8,0,A0901.6|ADVHS01.3|B0901.2|E0901.6|G0901.4|H0904.4|I1003.4|J0903.2|OC1306.1,A0901|ADVHS01|B0901|E0901|G0901|H0904|I1003|J0903|OC1306,
28057,Student_28057,11,8,8,0,A1105.5|ADVHS01.4|C0904.3|E1101.5|G1203.3|L1301.1|OA1304.1|OH1305.3|OI1305.5,A1105|ADVHS01|C0904|E1101|G1203|L1301|OA1304|OH1305|OI1305,
28136,Student_28136,11,8,8,0,A1105.4|ADVHS01.20|C0904.2|E1101.5|G1202.1|H1206.2|L1301.3|L1302.1|OI1305.2,A1105|ADVHS01|C0904|E1101|G1202|H1206|L1301|L1302|OI1305,
29088,Student_29088,10,8,7,1,A1006.7|ADVHS01.1|B1001.7|E1001.3|G1004.6|OI1003.6|OZ1207.2|OZ1323.5,A1006|ADVHS01|B1001|E1001|G1004|OI1003|OZ1207|OZ1323,I1214
29164,Student_29164,10,8,7,1,A1006.7|ADVHS01.12|B1001.2|E1001.4|G1004.7|H1001.4|I1003.5|OZ1323.5,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1003|OZ1323,OC1305
27032,Student_27032,12,8,7,1,ADVHS01.6|E1201.5|G1201.3|J1203.4|L1304.2|OC1310.3|OH1306.3|OI1305.1,ADVHS01|E1201|G1201|J1203|L1304|OC1310|OH1306|OI1305,OA1317
29028,Student_29028,10,8,7,1,A1006.3|ADVHS01.32|B1001.2|B1006.1|E1001.2|G1004.3|I1214.3|OI1003.1,A1006|ADVHS01|B1001|B1006|E1001|G1004|I1214|OI1003,OJ1204
27060,Student_27060,12,7,7,0,ADVHS01.21|E1201.3|G1201.6|J1203.2|L1302.1|OA1318.1|OH1501.1|OI1305.3,ADVHS01|E1201|G1201|J1203|L1302|OA1318|OH1501|OI1305,
28101,Student_28101,11,8,7,1,A1105.3|ADVHS01.22|E1101.5|G1203.3|L1301.1|L1302.2|OH1305.2|OI1305.4,A1105|ADVHS01|E1101|G1203|L1301|L1302|OH1305|OI1305,C0905
27126,Student_27126,12,8,7,1,A1204.1|ADVHS01.2|E1201.4|G1201.2|J1203.1|L1302.2|OC1310.2|OH1501.1,A1204|ADVHS01|E1201|G1201|J1203|L1302|OC1310|OH1501,OI1303
30042,Student_30042,9,8,8,0,A0901.3|ADVHS01.6|B0901.1|C0904.1|E0901.2|G0901.3|H0904.1|I0903.2|J0901.3,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|I0903|J0901,
27124,Student_27124,12,8,5,3,ADVHS01.15|C0907.1|E1201.3|G1202.1|I1208.1|L1304.2,ADVHS01|C0907|E1201|G1202|I1208|L1304,H1201B|OA1322|OB1532
29098,Student_29098,10,8,8,0,A1006.4|ADVHS01.25|B1001.1|E1001.6|G1004.1|I1214.3|OI1003.1|OZ1207.1|OZ1323.1,A1006|ADVHS01|B1001|E1001|G1004|I1214|OI1003|OZ1207|OZ1323,
27112,Student_27112,12,8,8,0,ADVHS01.27|E1201.2|G1201.3|J1203.2|L1303.1|OA1322.2|OC1305.1|OH1306.3|OI1303.2,ADVHS01|E1201|G1201|J1203|L1303|OA1322|OC1305|OH1306|OI1303,
29024,Student_29024,10,8,6,2,A1006.4|ADVHS01.8|B1001.3|E1001.3|G1004.7|H1206.2|I1003.3,A1006|ADVHS01|B1001|E1001|G1004|H1206|I1003,B1006|C0904
28016,Student_28016,11,8,8,0,A1105.4|ADVHS01.1|C0904.1|E1101.2|G1203.4|L1302.1|OH1305.1|OI1003.1|OZ1207.1,A1105|ADVHS01|C0904|E1101|G1203|L1302|OH1305|OI1003|OZ1207,
27134,Student_27134,12,8,6,2,ADVHS01.1|C0907.1|E1201.5|G1201.4|L1304.4|OA1304.1|OI1305.3,ADVHS01|C0907|E1201|G1201|L1304|OA1304|OI1305,H1201B|OB1532
30162,Student_30162,9,8,7,1,A0901.1|ADVHS01.17|B0901.6|E0901.5|G0901.6|H0904.5|J0901.1|OC1305.4,A0901|ADVHS01|B0901|E0901|G0901|H0904|J0901|OC1305,I0903
27089,Student_27089,12,8,8,0,ADVHS01.26|E1201.2|G1201.2|I1204.1|J1203.1|L1304.1|OA1322.2|OH1306.3|OI1303.2,ADVHS01|E1201|G1201|I1204|J1203|L1304|OA1322|OH1306|OI1303,
27026,Student_27026,12,8,8,0,A1204.3|ADVHS01.29|E1201.4|G1201.4|J1203.1|L1304.1|OH1306.2|OI1305.4|OJ1203.1,A1204|ADVHS01|E1201|G1201|J1203|L1304|OH1306|OI1305|OJ1203,
27068,Student_27068,12,8,7,1,ADVHS01.2|E1201.1|G1201.1|L1304.2|OA1304.1|OA1322.2|OH1306.3|OI1305.2,ADVHS01|E1201|G1201|L1304|OA1304|OA1322|OH1306|OI1305,OB1532
27036,Student_27036,12,8,6,2,A1204.3|ADVHS01.1|E1201.2|G1201.2|I1204.1|J1203.1|L1302.2,A1204|ADVHS01|E1201|G1201|I1204|J1203|L1302,OH1501|OI1303
27172,Student_27172,12,7,7,0,ADVHS01.7|E1201.2|G1201.1|H1206.1|I1208.1|L1303.1|OA1322.2|OB1532.1,ADVHS01|E1201|G1201|H1206|I1208|L1303|OA1322|OB1532,
29076,Student_29076,10,8,8,0,A1006.7|ADVHS01.34|B1001.7|B1006.2|E1001.3|G1004.4|I1003.5|I1214.2|OC1314.1,A1006|ADVHS01|B1001|B1006|E1001|G1004|I1003|I1214|OC1314,
29021,Student_29021,10,8,7,1,A1006.4|ADVHS01.26|B1001.1|E1001.5|G1004.5|H1001.1|OI1003.6|OZ1207.1,A1006|ADVHS01|B1001|E1001|G1004|H1001|OI1003|OZ1207,B1006
29032,Student_29032,10,8,7,1,A1006.4|ADVHS01.9|B1001.1|C0907.1|E1001.3|G1004.5|I1003.6|I1214.3,A1006|ADVHS01|B1001|C0907|E1001|G1004|I1003|I1214,B1006
30122,Student_30122,9,8,7,1,A0901.3|ADVHS01.8|B0901.4|C0904.1|E0901.2|G0901.7|H0904.3|J0901.1,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|J0901,I0903
30030,Student_30030,9,8,8,0,A0901.6|ADVHS01.35|B0901.5|E0901.6|G0901.2|H0904.2|I1003.6|J0903.2|OC1306.1,A0901|ADVHS01|B0901|E0901|G0901|H0904|I1003|J0903|OC1306,
30102,Student_30102,9,8,8,0,A0901.2|ADVHS01.29|B0901.2|C0904.3|E0901.4|G0901.6|H0904.1|I1003.2|J0901.1,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|I1003|J0901,
30095,Student_30095,9,8,8,0,A0901.5|ADVHS01.22|B0901.5|C0904.2|E0901.4|G0901.1|H0904.2|I1003.4|J0903.3,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|I1003|J0903,
30103,Student_30103,9,8,7,1,A0901.4|ADVHS01.25|B0901.2|E0901.2|G0901.1|H0904.6|J0903.1|OC1305.2,A0901|ADVHS01|B0901|E0901|G0901|H0904|J0903|OC1305,I1003
28042,Student_28042,11,8,7,1,ADVHS01.35|E1101.2|G1203.3|I1204.2|L1301.3|OA1304.1|OA1319.1|OC1310.3,ADVHS01|E1101|G1203|I1204|L1301|OA1304|OA1319|OC1310,H1201B
30164,Student_30164,9,8,8,0,A0901.2|ADVHS01.7|B0901.6|C0904.2|E0901.1|G0901.2|H0904.1|I1003.3|J0901.3,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|I1003|J0901,
29068,Student_29068,10,7,7,0,A1006.1|ADVHS01.18|B1001.3|E1001.2|G1004.4|H1001.1|I1003.6|OZ1323.2,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1003|OZ1323,
28045,Student_28045,11,8,8,0,A1105.4|ADVHS01.26|E1101.2|G1203.3|L1301.1|OA1304.1|OC1310.3|OH1401.2|OI1003.3,A1105|ADVHS01|E1101|G1203|L1301|OA1304|OC1310|OH1401|OI1003,
27020,Student_27020,12,8,8,0,ADVHS01.13|E1201.1|G1201.5|J1203.2|L1301.2|OA1317.1|OC1305.3|OH1306.1|OI1305.2,ADVHS01|E1201|G1201|J1203|L1301|OA1317|OC1305|OH1306|OI1305,
29079,Student_29079,10,8,8,0,A1006.4|ADVHS01.2|B1001.6|E1001.5|G1004.5|H1001.1|OI1003.4|OZ1207.1|OZ1323.4,A1006|ADVHS01|B1001|E1001|G1004|H1001|OI1003|OZ1207|OZ1323,
30179,Student_30179,9,8,7,1,A0901.5|ADVHS01.35|B0901.3|E0901.5|G0901.5|H0904.2|J0903.3|OC1305.2,A0901|ADVHS01|B0901|E0901|G0901|H0904|J0903|OC1305,I0903
27003,Student_27003,12,8,7,1,A1204.2|ADVHS01.27|E1201.6|G1201.5|J1203.1|L1304.3|OH1306.1|OI1305.3,A1204|ADVHS01|E1201|G1201|J1203|L1304|OH1306|OI1305,C0905
29158,Student_29158,10,8,8,0,A1006.3|ADVHS01.21|B1001.4|E1001.5|G1004.5|H1001.2|I1003.1|OC1314.1|OZ1323.4,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1003|OC1314|OZ1323,
27002,Student_27002,12,7,6,1,A1204.2|ADVHS01.1|E1201.2|G1202.1|I1208.1|L1304.1|OH1306.1,A1204|ADVHS01|E1201|G1202|I1208|L1304|OH1306,OB1532
27171,Student_27171,12,8,8,0,A1204.1|ADVHS01.36|E1201.5|G1201.6|J1203.4|L1304.4|OC1314.1|OH1306.2|OI1305.5,A1204|ADVHS01|E1201|G1201|J1203|L1304|OC1314|OH1306|OI1305,
28053,Student_28053,11,8,7,1,A1105.5|ADVHS01.17|E1101.5|G1203.4|H1206.2|L1301.2|OA1304.1|OC1305.2,A1105|ADVHS01|E1101|G1203|H1206|L1301|OA1304|OC1305,OI1305
30100,Student_30100,9,8,7,1,A0901.5|ADVHS01.15|B0901.1|C0904.4|E0901.1|G0901.5|H0904.7|J0901.3,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|J0901,I0903
27109,Student_27109,12,8,7,1,ADVHS01.4|E1201.1|G1201.6|H1201B.1|J1203.3|L1303.1|OA1322.1|OC1314.1,ADVHS01|E1201|G1201|H1201B|J1203|L1303|OA1322|OC1314,I1208
28023,Student_28023,10,8,8,0,A1006.4|ADVHS01.4|B1001.6|E1001.2|G1004.4|I1003.2|I1214.3|OI1003.4|OZ1323.4,A1006|ADVHS01|B1001|E1001|G1004|I1003|I1214|OI1003|OZ1323,
28072,Student_28072,11,8,6,2,A1105.1|ADVHS01.21|C0904.1|E1101.1|G1203.1|L1301.3|OI1003.1,A1105|ADVHS01|C0904|E1101|G1203|L1301|OI1003,OA1304|OH1401
27100,Student_27100,11,7,7,0,A1105.4|ADVHS01.12|E1101.4|G1203.2|H1206.2|I1204.2|L1301.2|L1302.2,A1105|ADVHS01|E1101|G1203|H1206|I1204|L1301|L1302,
28035,Student_28035,11,8,8,0,A1105.1|ADVHS01.24|C0904.3|E1101.6|G1202.1|H1206.2|L1301.2|L1302.1|OI1003.2,A1105|ADVHS01|C0904|E1101|G1202|H1206|L1301|L1302|OI1003,
26012,Student_26012,12,8,8,0,ADVHS01.9|E1201.2|G1201.3|H1201B.1|J1203.4|L1303.1|OC1314.1|OI1305.5|OZ1207.2,ADVHS01|E1201|G1201|H1201B|J1203|L1303|OC1314|OI1305|OZ1207,
28066,Student_28066,11,8,7,1,A1105.2|ADVHS01.8|E1101.5|G1203.4|OC1310.1|OH1401.1|OI1003.2|OJ1203.2,A1105|ADVHS01|E1101|G1203|OC1310|OH1401|OI1003|OJ1203,L1304
27044,Student_27044,12,8,8,0,ADVHS01.32|E1201.6|G1201.5|J1203.4|L1303.1|OA1322.1|OH1306.1|OI1303.1|OI1305.3,ADVHS01|E1201|G1201|J1203|L1303|OA1322|OH1306|OI1303|OI1305,
27164,Student_27164,12,7,6,1,A1204.1|ADVHS01.8|E1201.3|G1201.1|J1203.5|L1304.2|OI1305.2,A1204|ADVHS01|E1201|G1201|J1203|L1304|OI1305,H1201B
27080,Student_27080,12,7,7,0,A1204.1|ADVHS01.36|E1201.5|G1201.6|J1203.4|L1304.4|OH1501.1|OI1305.5,A1204|ADVHS01|E1201|G1201|J1203|L1304|OH1501|OI1305,
27029,Student_27029,12,8,7,1,A1204.2|ADVHS01.18|E1201.1|G1201.4|I1208.1|J1203.1|L1304.3|OI1303.2,A1204|ADVHS01|E1201|G1201|I1208|J1203|L1304|OI1303,OH1501
27083,Student_27083,12,8,7,1,ADVHS01.28|E1201.4|G1201.1|J1203.2|L1303.1|OA1322.1|OC1305.1|OH1306.1,ADVHS01|E1201|G1201|J1203|L1303|OA1322|OC1305|OH1306,OI1305
28063,Student_28063,11,8,7,1,A1105.3|ADVHS01.7|E1101.3|L1304.3|OA1317.1|OH1305.1|OI1305.4|VHS0052.1,A1105|ADVHS01|E1101|L1304|OA1317|OH1305|OI1305|VHS0052,OC1306
28010,Student_28010,11,8,8,0,A1105.3|ADVHS01.12|C0904.4|E1101.4|G1203.1|L1301.2|OH1401.2|OI1003.5|OJ1204.1,A1105|ADVHS01|C0904|E1101|G1203|L1301|OH1401|OI1003|OJ1204,
28088,Student_28088,11,8,8,0,A1105.4|ADVHS01.20|C0904.1|E1101.3|G1203.1|L1304.3|OA1304.1|OH1305.1|OI1305.1,A1105|ADVHS01|C0904|E1101|G1203|L1304|OA1304|OH1305|OI1305,
30007,Student_30007,9,8,7,1,A0901.4|ADVHS01.24|B0901.5|E0901.4|G0901.5|H0904.6|I1003.4|OC1305.1,A0901|ADVHS01|B0901|E0901|G0901|H0904|I1003|OC1305,J0903
29053,Student_29053,10,8,7,1,A1006.6|ADVHS01.8|B1001.4|E1001.2|G1004.3|H1001.2|I1211.2|OZ1323.5,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1211|OZ1323,OJ1204
29107,Student_29107,10,8,7,1,A1006.7|ADVHS01.25|B1001.6|E1001.3|G1004.4|H1206.2|OI1003.3|OZ1323.4,A1006|ADVHS01|B1001|E1001|G1004|H1206|OI1003|OZ1323,OJ1204
27132,Student_27132,12,8,7,1,ADVHS01.7|E1201.1|G1201.1|I1208.1|J1203.1|L1304.3|OA1322.2|OI1303.1,ADVHS01|E1201|G1201|I1208|J1203|L1304|OA1322|OI1303,OH1501
30141,Student_30141,9,8,7,1,A0901.2|ADVHS01.30|B0901.1|E0901.1|G0901.3|H0904.7|J0903.2|OC1305.4,A0901|ADVHS01|B0901|E0901|G0901|H0904|J0903|OC1305,I0903
28071,Student_28071,11,8,8,0,ADVHS01.36|E1101.4|G1203.3|H1201B.1|I1204.1|L1304.1|OA1317.1|OA1319.1|OC1306.1,ADVHS01|E1101|G1203|H1201B|I1204|L1304|OA1317|OA1319|OC1306,
28052,Student_28052,11,7,7,0,ADVHS01.16|E1101.1|I1214.1|L1303.1|OA1319.2|OC1305.3|OI1305.4|VHS0052.1,ADVHS01|E1101|I1214|L1303|OA1319|OC1305|OI1305|VHS0052,
28011,Student_28011,11,8,7,1,ADVHS01.20|C0905.1|E1101.1|G1203.3|L1304.3|OA1319.1|OH1305.3|OI1003.3,ADVHS01|C0905|E1101|G1203|L1304|OA1319|OH1305|OI1003,OB1520
28002,Student_28002,11,8,8,0,ADVHS01.2|E1101.3|G1203.2|I1214.3|L1304.3|OA1319.2|OC1305.2|OI1305.4|OZ1207.2,ADVHS01|E1101|G1203|I1214|L1304|OA1319|OC1305|OI1305|OZ1207,
29101,Student_29101,10,8,7,1,A1006.5|ADVHS01.13|B1001.2|C0904.1|E1001.1|G1004.5|OI1003.5|OZ1323.3,A1006|ADVHS01|B1001|C0904|E1001|G1004|OI1003|OZ1323,H1001
29075,Student_29075,10,8,7,1,A1006.1|ADVHS01.10|B1001.5|E1001.4|G1004.4|H1001.1|OI1003.1|OZ1323.1,A1006|ADVHS01|B1001|E1001|G1004|H1001|OI1003|OZ1323,C0904
30147,Student_30147,9,8,7,1,A0901.1|ADVHS01.26|B0901.1|E0901.6|G0901.5|H0904.2|J0901.1|OC1305.1,A0901|ADVHS01|B0901|E0901|G0901|H0904|J0901|OC1305,I0903
29114,Student_29114,10,8,7,1,A1006.2|ADVHS01.15|B1001.1|E1001.1|H1001.2|I1211.2|OZ1207.1|OZ1323.1,A1006|ADVHS01|B1001|E1001|H1001|I1211|OZ1207|OZ1323,G1004
29062,Student_29062,10,8,7,1,A1006.6|ADVHS01.3|B1001.2|E1001.3|G1004.3|H1206.2|I1211.2|OZ1323.5,A1006|ADVHS01|B1001|E1001|G1004|H1206|I1211|OZ1323,C0904
28107,Student_28107,11,8,7,1,A1105.5|ADVHS01.14|C0904.4|E1101.1|G1203.4|H1201B.1|L1301.1|OI1305.3,A1105|ADVHS01|C0904|E1101|G1203|H1201B|L1301|OI1305,OJ1203
28174,Student_28174,11,7,7,0,A1105.5|ADVHS01.14|C0904.4|E1101.6|H1201B.1|L1301.1|OI1003.1|OJ1203.1,A1105|ADVHS01|C0904|E1101|H1201B|L1301|OI1003|OJ1203,
29058,Student_29058,10,8,8,0,A1006.1|ADVHS01.30|B1001.7|C0907.1|E1001.3|G1004.7|I1214.2|OI1003.3|OZ1323.1,A1006|ADVHS01|B1001|C0907|E1001|G1004|I1214|OI1003|OZ1323,
27048,Student_27048,12,7,7,0,ADVHS01.9|E1201.1|G1201.1|J1203.5|L1304.4|OA1317.1|OH1306.2|OI1305.5,ADVHS01|E1201|G1201|J1203|L1304|OA1317|OH1306|OI1305,
28049,Student_28049,11,8,8,0,A1105.3|ADVHS01.10|E1101.6|G1203.1|I1215.1|L1301.2|OC1310.1|OH1305.2|OI1003.3,A1105|ADVHS01|E1101|G1203|I1215|L1301|OC1310|OH1305|OI1003,
30061,Student_30061,9,8,7,1,A0901.2|ADVHS01.15|B0901.5|E0901.5|G0901.1|H0904.6|J0901.1|OC1305.4,A0901|ADVHS01|B0901|E0901|G0901|H0904|J0901|OC1305,I1003
30101,Student_30101,9,8,7,1,A0901.5|ADVHS01.12|B0901.3|C0904.4|E0901.1|G0901.5|H0904.2|J0903.1,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|J0903,I0903
29161,Student_29161,10,7,6,1,A1006.7|ADVHS01.1|B1001.2|E1001.3|OI1003.6|OZ1207.2|OZ1323.5,A1006|ADVHS01|B1001|E1001|OI1003|OZ1207|OZ1323,I1214
27162,Student_27162,12,8,7,1,ADVHS01.2|E1201.4|G1201.5|L1304.1|OA1322.1|OC1310.2|OH1501.2|OI1305.1,ADVHS01|E1201|G1201|L1304|OA1322|OC1310|OH1501|OI1305,OB1532
27147,Student_27147,12,8,8,0,ADVHS01.35|C0907.1|E1201.1|G1201.1|I1204.1|J1203.2|L1301.1|OA1322.2|OH1306.3,ADVHS01|C0907|E1201|G1201|I1204|J1203|L1301|OA1322|OH1306,
29132,Student_29132,10,8,8,0,A1006.5|ADVHS01.10|B1001.2|B1006.1|C0905.1|E1001.1|G1004.3|H1001.3|I1211.2,A1006|ADVHS01|B1001|B1006|C0905|E1001|G1004|H1001|I1211,
