SchoolID,StudentID,SectionID,CourseID,TermID
Columbus Middle School,M2026473,ADV_MS.6,ADV_MS,2026-2027
Columbus Middle School,M2026473,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026473,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026473,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026473,PE8.6,PE8,2026-2027
Columbus Middle School,M2026473,SCI8.2,SCI8,2026-2027
Columbus Middle School,M2026473,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026473,SS8.8,SS8,2026-2027
Columbus Middle School,M2026473,TECH_MS.1,TECH_MS,2026-2027
Columbus Middle School,M2026474,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026474,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026474,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026474,PE8.3,PE8,2026-2027
Columbus Middle School,M2026474,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026474,SPAN8.4,SPAN8,2026-2027
Columbus Middle School,M2026474,SS8.6,SS8,2026-2027
Columbus Middle School,M2026474,TECH_MS.1,TECH_MS,2026-2027
Columbus Middle School,M2026475,ADV_MS.13,ADV_MS,2026-2027
Columbus Middle School,M2026475,ART_MS.3,ART_MS,2026-2027
Columbus Middle School,M2026475,ENG8.9,ENG8,2026-2027
Columbus Middle School,M2026475,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026475,PE8.8,PE8,2026-2027
Columbus Middle School,M2026475,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026475,SPAN8.7,SPAN8,2026-2027
Columbus Middle School,M2026475,SS8.9,SS8,2026-2027
Columbus Middle School,M2026476,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026476,DRAMA_MS.5,DRAMA_MS,2026-2027
Columbus Middle School,M2026476,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026476,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026476,PE8.6,PE8,2026-2027
Columbus Middle School,M2026476,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026476,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026476,SS8.3,SS8,2026-2027
Columbus Middle School,M2026477,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026477,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026477,ENG8.9,ENG8,2026-2027
Columbus Middle School,M2026477,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026477,PE8.9,PE8,2026-2027
Columbus Middle School,M2026477,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026477,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026477,SS8.10,SS8,2026-2027
Columbus Middle School,M2026478,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026478,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026478,MATH8.4,MATH8,2026-2027
Columbus Middle School,M2026478,PE8.1,PE8,2026-2027
Columbus Middle School,M2026478,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026478,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026478,SS8.8,SS8,2026-2027
Columbus Middle School,M2026478,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026479,ADV_MS.6,ADV_MS,2026-2027
Columbus Middle School,M2026479,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026479,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026479,PE8.6,PE8,2026-2027
Columbus Middle School,M2026479,SCI8.2,SCI8,2026-2027
Columbus Middle School,M2026479,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026479,SS8.1,SS8,2026-2027
Columbus Middle School,M2026479,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026480,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026480,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026480,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026480,PE8.5,PE8,2026-2027
Columbus Middle School,M2026480,SCI8.10,SCI8,2026-2027
Columbus Middle School,M2026480,SPAN8.4,SPAN8,2026-2027
Columbus Middle School,M2026480,SS8.1,SS8,2026-2027
Columbus Middle School,M2026480,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026481,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026481,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026481,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026481,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026481,PE8.6,PE8,2026-2027
Columbus Middle School,M2026481,SCI8.2,SCI8,2026-2027
Columbus Middle School,M2026481,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026481,SS8.3,SS8,2026-2027
Columbus Middle School,M2026482,ADV_MS.11,ADV_MS,2026-2027
Columbus Middle School,M2026482,DRAMA_MS.5,DRAMA_MS,2026-2027
Columbus Middle School,M2026482,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026482,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026482,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026482,PE8.6,PE8,2026-2027
Columbus Middle School,M2026482,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026482,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026482,SS8.5,SS8,2026-2027
Columbus Middle School,M2026483,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026483,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026483,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026483,MATH8.2,MATH8,2026-2027
Columbus Middle School,M2026483,PE8.5,PE8,2026-2027
Columbus Middle School,M2026483,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026483,SPAN8.4,SPAN8,2026-2027
Columbus Middle School,M2026483,SS8.7,SS8,2026-2027
Columbus Middle School,M2026484,ADV_MS.6,ADV_MS,2026-2027
Columbus Middle School,M2026484,DRAMA_MS.3,DRAMA_MS,2026-2027
Columbus Middle School,M2026484,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026484,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026484,PE8.8,PE8,2026-2027
Columbus Middle School,M2026484,SCI8.10,SCI8,2026-2027
Columbus Middle School,M2026484,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026484,SS8.1,SS8,2026-2027
Columbus Middle School,M2026485,ADV_MS.14,ADV_MS,2026-2027
Columbus Middle School,M2026485,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026485,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026485,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026485,PE8.4,PE8,2026-2027
Columbus Middle School,M2026485,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026485,SPAN8.7,SPAN8,2026-2027
Columbus Middle School,M2026485,SS8.6,SS8,2026-2027
Columbus Middle School,M2026486,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026486,ART_MS.2,ART_MS,2026-2027
Columbus Middle School,M2026486,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026486,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026486,PE8.9,PE8,2026-2027
Columbus Middle School,M2026486,SCI8.8,SCI8,2026-2027
Columbus Middle School,M2026486,SPAN8.4,SPAN8,2026-2027
Columbus Middle School,M2026486,SS8.3,SS8,2026-2027
Columbus Middle School,M2026487,ADV_MS.1,ADV_MS,2026-2027
Columbus Middle School,M2026487,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026487,MATH8.10,MATH8,2026-2027
Columbus Middle School,M2026487,PE8.2,PE8,2026-2027
Columbus Middle School,M2026487,SCI8.8,SCI8,2026-2027
Columbus Middle School,M2026487,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026487,SS8.4,SS8,2026-2027
Columbus Middle School,M2026487,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026488,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026488,ART_MS.2,ART_MS,2026-2027
Columbus Middle School,M2026488,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026488,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026488,PE8.3,PE8,2026-2027
Columbus Middle School,M2026488,SCI8.10,SCI8,2026-2027
Columbus Middle School,M2026488,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026488,SS8.3,SS8,2026-2027
Columbus Middle School,M2026489,ADV_MS.6,ADV_MS,2026-2027
Columbus Middle School,M2026489,ENG8.9,ENG8,2026-2027
Columbus Middle School,M2026489,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026489,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026489,PE8.4,PE8,2026-2027
Columbus Middle School,M2026489,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026489,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026489,SS8.1,SS8,2026-2027
Columbus Middle School,M2026490,ADV_MS.1,ADV_MS,2026-2027
Columbus Middle School,M2026490,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026490,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026490,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026490,PE8.6,PE8,2026-2027
Columbus Middle School,M2026490,SCI8.8,SCI8,2026-2027
Columbus Middle School,M2026490,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026490,SS8.3,SS8,2026-2027
Columbus Middle School,M2026491,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026491,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026491,MATH8.10,MATH8,2026-2027
Columbus Middle School,M2026491,MUS_MS.5,MUS_MS,2026-2027
Columbus Middle School,M2026491,PE8.4,PE8,2026-2027
Columbus Middle School,M2026491,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026491,SPAN8.3,SPAN8,2026-2027
Columbus Middle School,M2026491,SS8.7,SS8,2026-2027
Columbus Middle School,M2026492,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026492,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026492,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026492,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026492,PE8.1,PE8,2026-2027
Columbus Middle School,M2026492,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026492,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026492,SS8.1,SS8,2026-2027
Columbus Middle School,M2026493,ADV_MS.1,ADV_MS,2026-2027
Columbus Middle School,M2026493,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026493,MATH8.9,MATH8,2026-2027
Columbus Middle School,M2026493,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026493,PE8.5,PE8,2026-2027
Columbus Middle School,M2026493,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026493,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026493,SS8.5,SS8,2026-2027
Columbus Middle School,M2026494,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026494,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026494,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026494,PE8.2,PE8,2026-2027
Columbus Middle School,M2026494,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026494,SPAN8.8,SPAN8,2026-2027
Columbus Middle School,M2026494,SS8.9,SS8,2026-2027
Columbus Middle School,M2026494,TECH_MS.3,TECH_MS,2026-2027
Columbus Middle School,M2026495,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026495,ART_MS.2,ART_MS,2026-2027
Columbus Middle School,M2026495,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026495,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026495,PE8.4,PE8,2026-2027
Columbus Middle School,M2026495,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026495,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026495,SS8.5,SS8,2026-2027
Columbus Middle School,M2026496,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026496,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026496,ENG8.8,ENG8,2026-2027
Columbus Middle School,M2026496,MATH8.4,MATH8,2026-2027
Columbus Middle School,M2026496,PE8.6,PE8,2026-2027
Columbus Middle School,M2026496,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026496,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026496,SS8.6,SS8,2026-2027
Columbus Middle School,M2026497,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026497,DRAMA_MS.4,DRAMA_MS,2026-2027
Columbus Middle School,M2026497,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026497,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026497,PE8.10,PE8,2026-2027
Columbus Middle School,M2026497,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026497,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026497,SS8.7,SS8,2026-2027
Columbus Middle School,M2026498,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026498,ART_MS.2,ART_MS,2026-2027
Columbus Middle School,M2026498,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026498,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026498,PE8.5,PE8,2026-2027
Columbus Middle School,M2026498,SCI8.8,SCI8,2026-2027
Columbus Middle School,M2026498,SPAN8.7,SPAN8,2026-2027
Columbus Middle School,M2026498,SS8.7,SS8,2026-2027
Columbus Middle School,M2026499,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026499,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026499,MATH8.7,MATH8,2026-2027
Columbus Middle School,M2026499,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026499,PE8.5,PE8,2026-2027
Columbus Middle School,M2026499,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026499,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026499,SS8.3,SS8,2026-2027
Columbus Middle School,M2026500,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026500,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026500,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026500,PE8.6,PE8,2026-2027
Columbus Middle School,M2026500,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026500,SPAN8.3,SPAN8,2026-2027
Columbus Middle School,M2026500,SS8.2,SS8,2026-2027
Columbus Middle School,M2026500,TECH_MS.3,TECH_MS,2026-2027
Columbus Middle School,M2026501,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026501,ART_MS.4,ART_MS,2026-2027
Columbus Middle School,M2026501,ENG8.9,ENG8,2026-2027
Columbus Middle School,M2026501,MATH8.9,MATH8,2026-2027
Columbus Middle School,M2026501,PE8.1,PE8,2026-2027
Columbus Middle School,M2026501,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026501,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026501,SS8.5,SS8,2026-2027
Columbus Middle School,M2026502,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026502,DRAMA_MS.5,DRAMA_MS,2026-2027
Columbus Middle School,M2026502,ENG8.8,ENG8,2026-2027
Columbus Middle School,M2026502,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026502,PE8.10,PE8,2026-2027
Columbus Middle School,M2026502,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026502,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026502,SS8.3,SS8,2026-2027
Columbus Middle School,M2026503,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026503,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026503,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026503,MATH8.7,MATH8,2026-2027
Columbus Middle School,M2026503,PE8.2,PE8,2026-2027
Columbus Middle School,M2026503,SCI8.10,SCI8,2026-2027
Columbus Middle School,M2026503,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026503,SS8.1,SS8,2026-2027
Columbus Middle School,M2026504,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026504,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026504,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026504,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026504,PE8.8,PE8,2026-2027
Columbus Middle School,M2026504,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026504,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026504,SS8.7,SS8,2026-2027
Columbus Middle School,M2026505,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026505,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026505,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026505,MUS_MS.2,MUS_MS,2026-2027
Columbus Middle School,M2026505,PE8.6,PE8,2026-2027
Columbus Middle School,M2026505,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026505,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026505,SS8.2,SS8,2026-2027
Columbus Middle School,M2026506,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026506,ART_MS.2,ART_MS,2026-2027
Columbus Middle School,M2026506,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026506,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026506,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026506,PE8.10,PE8,2026-2027
Columbus Middle School,M2026506,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026506,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026506,SS8.10,SS8,2026-2027
Columbus Middle School,M2026507,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026507,ART_MS.4,ART_MS,2026-2027
Columbus Middle School,M2026507,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026507,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026507,PE8.7,PE8,2026-2027
Columbus Middle School,M2026507,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026507,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026507,SS8.2,SS8,2026-2027
Columbus Middle School,M2026508,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026508,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026508,MATH8.2,MATH8,2026-2027
Columbus Middle School,M2026508,MUS_MS.5,MUS_MS,2026-2027
Columbus Middle School,M2026508,PE8.3,PE8,2026-2027
Columbus Middle School,M2026508,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026508,SPAN8.3,SPAN8,2026-2027
Columbus Middle School,M2026508,SS8.3,SS8,2026-2027
Columbus Middle School,M2026509,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026509,ART_MS.2,ART_MS,2026-2027
Columbus Middle School,M2026509,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026509,MATH8.9,MATH8,2026-2027
Columbus Middle School,M2026509,PE8.3,PE8,2026-2027
Columbus Middle School,M2026509,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026509,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026509,SS8.5,SS8,2026-2027
Columbus Middle School,M2026510,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026510,DRAMA_MS.4,DRAMA_MS,2026-2027
Columbus Middle School,M2026510,ENG8.10,ENG8,2026-2027
Columbus Middle School,M2026510,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026510,PE8.9,PE8,2026-2027
Columbus Middle School,M2026510,SCI8.8,SCI8,2026-2027
Columbus Middle School,M2026510,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026510,SS8.8,SS8,2026-2027
Columbus Middle School,M2026511,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026511,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026511,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026511,PE8.6,PE8,2026-2027
Columbus Middle School,M2026511,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026511,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026511,SS8.5,SS8,2026-2027
Columbus Middle School,M2026511,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026512,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026512,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026512,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026512,MATH8.2,MATH8,2026-2027
Columbus Middle School,M2026512,PE8.1,PE8,2026-2027
Columbus Middle School,M2026512,SCI8.2,SCI8,2026-2027
Columbus Middle School,M2026512,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026512,SS8.2,SS8,2026-2027
Columbus Middle School,M2026513,ADV_MS.6,ADV_MS,2026-2027
Columbus Middle School,M2026513,ART_MS.4,ART_MS,2026-2027
Columbus Middle School,M2026513,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026513,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026513,PE8.4,PE8,2026-2027
Columbus Middle School,M2026513,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026513,SPAN8.4,SPAN8,2026-2027
Columbus Middle School,M2026513,SS8.3,SS8,2026-2027
Columbus Middle School,M2026514,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026514,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026514,MATH8.7,MATH8,2026-2027
Columbus Middle School,M2026514,MUS_MS.5,MUS_MS,2026-2027
Columbus Middle School,M2026514,PE8.3,PE8,2026-2027
Columbus Middle School,M2026514,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026514,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026514,SS8.4,SS8,2026-2027
Columbus Middle School,M2026515,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026515,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026515,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026515,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026515,PE8.10,PE8,2026-2027
Columbus Middle School,M2026515,SCI8.8,SCI8,2026-2027
Columbus Middle School,M2026515,SPAN8.3,SPAN8,2026-2027
Columbus Middle School,M2026515,SS8.4,SS8,2026-2027
Columbus Middle School,M2026516,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026516,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026516,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026516,MUS_MS.2,MUS_MS,2026-2027
Columbus Middle School,M2026516,PE8.8,PE8,2026-2027
Columbus Middle School,M2026516,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026516,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026516,SS8.1,SS8,2026-2027
Columbus Middle School,M2026517,ADV_MS.20,ADV_MS,2026-2027
Columbus Middle School,M2026517,DRAMA_MS.4,DRAMA_MS,2026-2027
Columbus Middle School,M2026517,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026517,MATH8.7,MATH8,2026-2027
Columbus Middle School,M2026517,PE8.5,PE8,2026-2027
Columbus Middle School,M2026517,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026517,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026517,SS8.4,SS8,2026-2027
Columbus Middle School,M2026518,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026518,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026518,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026518,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026518,PE8.2,PE8,2026-2027
Columbus Middle School,M2026518,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026518,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026518,SS8.7,SS8,2026-2027
Columbus Middle School,M2026519,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026519,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026519,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026519,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026519,PE8.8,PE8,2026-2027
Columbus Middle School,M2026519,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026519,SPAN8.7,SPAN8,2026-2027
Columbus Middle School,M2026519,SS8.6,SS8,2026-2027
Columbus Middle School,M2026520,ADV_MS.25,ADV_MS,2026-2027
Columbus Middle School,M2026520,DRAMA_MS.4,DRAMA_MS,2026-2027
Columbus Middle School,M2026520,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026520,MATH8.9,MATH8,2026-2027
Columbus Middle School,M2026520,PE8.7,PE8,2026-2027
Columbus Middle School,M2026520,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026520,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026520,SS8.6,SS8,2026-2027
Columbus Middle School,M2026521,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026521,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026521,MATH8.10,MATH8,2026-2027
Columbus Middle School,M2026521,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026521,PE8.10,PE8,2026-2027
Columbus Middle School,M2026521,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026521,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026521,SS8.4,SS8,2026-2027
Columbus Middle School,M2026522,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026522,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026522,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026522,MATH8.4,MATH8,2026-2027
Columbus Middle School,M2026522,PE8.9,PE8,2026-2027
Columbus Middle School,M2026522,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026522,SPAN8.4,SPAN8,2026-2027
Columbus Middle School,M2026522,SS8.8,SS8,2026-2027
Columbus Middle School,M2026523,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026523,DRAMA_MS.5,DRAMA_MS,2026-2027
Columbus Middle School,M2026523,ENG8.10,ENG8,2026-2027
Columbus Middle School,M2026523,MATH8.7,MATH8,2026-2027
Columbus Middle School,M2026523,PE8.2,PE8,2026-2027
Columbus Middle School,M2026523,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026523,SPAN8.8,SPAN8,2026-2027
Columbus Middle School,M2026523,SS8.2,SS8,2026-2027
Columbus Middle School,M2026524,ADV_MS.6,ADV_MS,2026-2027
Columbus Middle School,M2026524,ENG8.10,ENG8,2026-2027
Columbus Middle School,M2026524,MATH8.2,MATH8,2026-2027
Columbus Middle School,M2026524,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026524,PE8.7,PE8,2026-2027
Columbus Middle School,M2026524,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026524,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026524,SS8.2,SS8,2026-2027
Columbus Middle School,M2026525,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026525,DRAMA_MS.2,DRAMA_MS,2026-2027
Columbus Middle School,M2026525,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026525,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026525,PE8.6,PE8,2026-2027
Columbus Middle School,M2026525,SCI8.6,SCI8,2026-2027
