sourcedId,status,dateLastModified,classSourcedId,schoolSourcedId,userSourcedId,role,primary,beginDate,endDate
enr-s-M2026529-SS8.6,active,2026-04-26T07:42:10.000Z,class-SS8.6,school-columbus-middle-school,student-M2026529,student,false,2026-08-01,2027-05-31
enr-s-M2026529-TECH_MS.4,active,2026-04-26T07:42:10.000Z,class-TECH_MS.4,school-columbus-middle-school,student-M2026529,student,false,2026-08-01,2027-05-31
enr-s-M2026530-ADV_MS.3,active,2026-04-26T07:42:10.000Z,class-ADV_MS.3,school-columbus-middle-school,student-M2026530,student,false,2026-08-01,2027-05-31
enr-s-M2026530-ENG8.6,active,2026-04-26T07:42:10.000Z,class-ENG8.6,school-columbus-middle-school,student-M2026530,student,false,2026-08-01,2027-05-31
enr-s-M2026530-MATH8.9,active,2026-04-26T07:42:10.000Z,class-MATH8.9,school-columbus-middle-school,student-M2026530,student,false,2026-08-01,2027-05-31
enr-s-M2026530-MUS_MS.2,active,2026-04-26T07:42:10.000Z,class-MUS_MS.2,school-columbus-middle-school,student-M2026530,student,false,2026-08-01,2027-05-31
enr-s-M2026530-PE8.2,active,2026-04-26T07:42:10.000Z,class-PE8.2,school-columbus-middle-school,student-M2026530,student,false,2026-08-01,2027-05-31
enr-s-M2026530-SCI8.1,active,2026-04-26T07:42:10.000Z,class-SCI8.1,school-columbus-middle-school,student-M2026530,student,false,2026-08-01,2027-05-31
enr-s-M2026530-SPAN8.9,active,2026-04-26T07:42:10.000Z,class-SPAN8.9,school-columbus-middle-school,student-M2026530,student,false,2026-08-01,2027-05-31
enr-s-M2026530-SS8.8,active,2026-04-26T07:42:10.000Z,class-SS8.8,school-columbus-middle-school,student-M2026530,student,false,2026-08-01,2027-05-31
enr-s-M2026531-ADV_MS.4,active,2026-04-26T07:42:10.000Z,class-ADV_MS.4,school-columbus-middle-school,student-M2026531,student,false,2026-08-01,2027-05-31
enr-s-M2026531-ART_MS.2,active,2026-04-26T07:42:10.000Z,class-ART_MS.2,school-columbus-middle-school,student-M2026531,student,false,2026-08-01,2027-05-31
enr-s-M2026531-ENG8.5,active,2026-04-26T07:42:10.000Z,class-ENG8.5,school-columbus-middle-school,student-M2026531,student,false,2026-08-01,2027-05-31
enr-s-M2026531-MATH8.7,active,2026-04-26T07:42:10.000Z,class-MATH8.7,school-columbus-middle-school,student-M2026531,student,false,2026-08-01,2027-05-31
enr-s-M2026531-PE8.6,active,2026-04-26T07:42:10.000Z,class-PE8.6,school-columbus-middle-school,student-M2026531,student,false,2026-08-01,2027-05-31
enr-s-M2026531-SCI8.7,active,2026-04-26T07:42:10.000Z,class-SCI8.7,school-columbus-middle-school,student-M2026531,student,false,2026-08-01,2027-05-31
enr-s-M2026531-SPAN8.2,active,2026-04-26T07:42:10.000Z,class-SPAN8.2,school-columbus-middle-school,student-M2026531,student,false,2026-08-01,2027-05-31
enr-s-M2026531-SS8.4,active,2026-04-26T07:42:10.000Z,class-SS8.4,school-columbus-middle-school,student-M2026531,student,false,2026-08-01,2027-05-31
enr-s-M2026532-ADV_MS.2,active,2026-04-26T07:42:10.000Z,class-ADV_MS.2,school-columbus-middle-school,student-M2026532,student,false,2026-08-01,2027-05-31
enr-s-M2026532-DRAMA_MS.1,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.1,school-columbus-middle-school,student-M2026532,student,false,2026-08-01,2027-05-31
enr-s-M2026532-ENG8.10,active,2026-04-26T07:42:10.000Z,class-ENG8.10,school-columbus-middle-school,student-M2026532,student,false,2026-08-01,2027-05-31
enr-s-M2026532-MATH8.6,active,2026-04-26T07:42:10.000Z,class-MATH8.6,school-columbus-middle-school,student-M2026532,student,false,2026-08-01,2027-05-31
enr-s-M2026532-PE8.1,active,2026-04-26T07:42:10.000Z,class-PE8.1,school-columbus-middle-school,student-M2026532,student,false,2026-08-01,2027-05-31
enr-s-M2026532-SCI8.7,active,2026-04-26T07:42:10.000Z,class-SCI8.7,school-columbus-middle-school,student-M2026532,student,false,2026-08-01,2027-05-31
enr-s-M2026532-SPAN8.2,active,2026-04-26T07:42:10.000Z,class-SPAN8.2,school-columbus-middle-school,student-M2026532,student,false,2026-08-01,2027-05-31
enr-s-M2026532-SS8.8,active,2026-04-26T07:42:10.000Z,class-SS8.8,school-columbus-middle-school,student-M2026532,student,false,2026-08-01,2027-05-31
enr-s-M2026533-ADV_MS.6,active,2026-04-26T07:42:10.000Z,class-ADV_MS.6,school-columbus-middle-school,student-M2026533,student,false,2026-08-01,2027-05-31
enr-s-M2026533-DRAMA_MS.4,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.4,school-columbus-middle-school,student-M2026533,student,false,2026-08-01,2027-05-31
enr-s-M2026533-ENG8.6,active,2026-04-26T07:42:10.000Z,class-ENG8.6,school-columbus-middle-school,student-M2026533,student,false,2026-08-01,2027-05-31
enr-s-M2026533-MATH8.8,active,2026-04-26T07:42:10.000Z,class-MATH8.8,school-columbus-middle-school,student-M2026533,student,false,2026-08-01,2027-05-31
enr-s-M2026533-PE8.5,active,2026-04-26T07:42:10.000Z,class-PE8.5,school-columbus-middle-school,student-M2026533,student,false,2026-08-01,2027-05-31
enr-s-M2026533-SCI8.7,active,2026-04-26T07:42:10.000Z,class-SCI8.7,school-columbus-middle-school,student-M2026533,student,false,2026-08-01,2027-05-31
enr-s-M2026533-SPAN8.8,active,2026-04-26T07:42:10.000Z,class-SPAN8.8,school-columbus-middle-school,student-M2026533,student,false,2026-08-01,2027-05-31
enr-s-M2026533-SS8.9,active,2026-04-26T07:42:10.000Z,class-SS8.9,school-columbus-middle-school,student-M2026533,student,false,2026-08-01,2027-05-31
enr-s-M2026534-ADV_MS.3,active,2026-04-26T07:42:10.000Z,class-ADV_MS.3,school-columbus-middle-school,student-M2026534,student,false,2026-08-01,2027-05-31
enr-s-M2026534-ENG8.6,active,2026-04-26T07:42:10.000Z,class-ENG8.6,school-columbus-middle-school,student-M2026534,student,false,2026-08-01,2027-05-31
enr-s-M2026534-MATH8.4,active,2026-04-26T07:42:10.000Z,class-MATH8.4,school-columbus-middle-school,student-M2026534,student,false,2026-08-01,2027-05-31
enr-s-M2026534-PE8.10,active,2026-04-26T07:42:10.000Z,class-PE8.10,school-columbus-middle-school,student-M2026534,student,false,2026-08-01,2027-05-31
enr-s-M2026534-SCI8.7,active,2026-04-26T07:42:10.000Z,class-SCI8.7,school-columbus-middle-school,student-M2026534,student,false,2026-08-01,2027-05-31
enr-s-M2026534-SPAN8.5,active,2026-04-26T07:42:10.000Z,class-SPAN8.5,school-columbus-middle-school,student-M2026534,student,false,2026-08-01,2027-05-31
enr-s-M2026534-SS8.9,active,2026-04-26T07:42:10.000Z,class-SS8.9,school-columbus-middle-school,student-M2026534,student,false,2026-08-01,2027-05-31
enr-s-M2026534-TECH_MS.1,active,2026-04-26T07:42:10.000Z,class-TECH_MS.1,school-columbus-middle-school,student-M2026534,student,false,2026-08-01,2027-05-31
enr-s-M2026535-ADV_MS.3,active,2026-04-26T07:42:10.000Z,class-ADV_MS.3,school-columbus-middle-school,student-M2026535,student,false,2026-08-01,2027-05-31
enr-s-M2026535-ENG8.2,active,2026-04-26T07:42:10.000Z,class-ENG8.2,school-columbus-middle-school,student-M2026535,student,false,2026-08-01,2027-05-31
enr-s-M2026535-MATH8.3,active,2026-04-26T07:42:10.000Z,class-MATH8.3,school-columbus-middle-school,student-M2026535,student,false,2026-08-01,2027-05-31
enr-s-M2026535-MUS_MS.3,active,2026-04-26T07:42:10.000Z,class-MUS_MS.3,school-columbus-middle-school,student-M2026535,student,false,2026-08-01,2027-05-31
enr-s-M2026535-PE8.1,active,2026-04-26T07:42:10.000Z,class-PE8.1,school-columbus-middle-school,student-M2026535,student,false,2026-08-01,2027-05-31
enr-s-M2026535-SCI8.5,active,2026-04-26T07:42:10.000Z,class-SCI8.5,school-columbus-middle-school,student-M2026535,student,false,2026-08-01,2027-05-31
enr-s-M2026535-SPAN8.5,active,2026-04-26T07:42:10.000Z,class-SPAN8.5,school-columbus-middle-school,student-M2026535,student,false,2026-08-01,2027-05-31
enr-s-M2026535-SS8.4,active,2026-04-26T07:42:10.000Z,class-SS8.4,school-columbus-middle-school,student-M2026535,student,false,2026-08-01,2027-05-31
enr-s-M2026536-ADV_MS.3,active,2026-04-26T07:42:10.000Z,class-ADV_MS.3,school-columbus-middle-school,student-M2026536,student,false,2026-08-01,2027-05-31
enr-s-M2026536-ENG8.2,active,2026-04-26T07:42:10.000Z,class-ENG8.2,school-columbus-middle-school,student-M2026536,student,false,2026-08-01,2027-05-31
enr-s-M2026536-MATH8.3,active,2026-04-26T07:42:10.000Z,class-MATH8.3,school-columbus-middle-school,student-M2026536,student,false,2026-08-01,2027-05-31
enr-s-M2026536-MUS_MS.1,active,2026-04-26T07:42:10.000Z,class-MUS_MS.1,school-columbus-middle-school,student-M2026536,student,false,2026-08-01,2027-05-31
enr-s-M2026536-PE8.2,active,2026-04-26T07:42:10.000Z,class-PE8.2,school-columbus-middle-school,student-M2026536,student,false,2026-08-01,2027-05-31
enr-s-M2026536-SCI8.4,active,2026-04-26T07:42:10.000Z,class-SCI8.4,school-columbus-middle-school,student-M2026536,student,false,2026-08-01,2027-05-31
enr-s-M2026536-SPAN8.7,active,2026-04-26T07:42:10.000Z,class-SPAN8.7,school-columbus-middle-school,student-M2026536,student,false,2026-08-01,2027-05-31
enr-s-M2026536-SS8.4,active,2026-04-26T07:42:10.000Z,class-SS8.4,school-columbus-middle-school,student-M2026536,student,false,2026-08-01,2027-05-31
enr-s-M2026537-ADV_MS.8,active,2026-04-26T07:42:10.000Z,class-ADV_MS.8,school-columbus-middle-school,student-M2026537,student,false,2026-08-01,2027-05-31
enr-s-M2026537-ART_MS.4,active,2026-04-26T07:42:10.000Z,class-ART_MS.4,school-columbus-middle-school,student-M2026537,student,false,2026-08-01,2027-05-31
enr-s-M2026537-ENG8.10,active,2026-04-26T07:42:10.000Z,class-ENG8.10,school-columbus-middle-school,student-M2026537,student,false,2026-08-01,2027-05-31
enr-s-M2026537-MATH8.8,active,2026-04-26T07:42:10.000Z,class-MATH8.8,school-columbus-middle-school,student-M2026537,student,false,2026-08-01,2027-05-31
enr-s-M2026537-PE8.7,active,2026-04-26T07:42:10.000Z,class-PE8.7,school-columbus-middle-school,student-M2026537,student,false,2026-08-01,2027-05-31
enr-s-M2026537-SCI8.3,active,2026-04-26T07:42:10.000Z,class-SCI8.3,school-columbus-middle-school,student-M2026537,student,false,2026-08-01,2027-05-31
enr-s-M2026537-SPAN8.8,active,2026-04-26T07:42:10.000Z,class-SPAN8.8,school-columbus-middle-school,student-M2026537,student,false,2026-08-01,2027-05-31
enr-s-M2026537-SS8.9,active,2026-04-26T07:42:10.000Z,class-SS8.9,school-columbus-middle-school,student-M2026537,student,false,2026-08-01,2027-05-31
enr-s-M2026538-ADV_MS.2,active,2026-04-26T07:42:10.000Z,class-ADV_MS.2,school-columbus-middle-school,student-M2026538,student,false,2026-08-01,2027-05-31
enr-s-M2026538-ENG8.2,active,2026-04-26T07:42:10.000Z,class-ENG8.2,school-columbus-middle-school,student-M2026538,student,false,2026-08-01,2027-05-31
enr-s-M2026538-MATH8.8,active,2026-04-26T07:42:10.000Z,class-MATH8.8,school-columbus-middle-school,student-M2026538,student,false,2026-08-01,2027-05-31
enr-s-M2026538-PE8.9,active,2026-04-26T07:42:10.000Z,class-PE8.9,school-columbus-middle-school,student-M2026538,student,false,2026-08-01,2027-05-31
enr-s-M2026538-SCI8.5,active,2026-04-26T07:42:10.000Z,class-SCI8.5,school-columbus-middle-school,student-M2026538,student,false,2026-08-01,2027-05-31
enr-s-M2026538-SPAN8.5,active,2026-04-26T07:42:10.000Z,class-SPAN8.5,school-columbus-middle-school,student-M2026538,student,false,2026-08-01,2027-05-31
enr-s-M2026538-SS8.9,active,2026-04-26T07:42:10.000Z,class-SS8.9,school-columbus-middle-school,student-M2026538,student,false,2026-08-01,2027-05-31
enr-s-M2026538-TECH_MS.2,active,2026-04-26T07:42:10.000Z,class-TECH_MS.2,school-columbus-middle-school,student-M2026538,student,false,2026-08-01,2027-05-31
enr-s-M2026539-ADV_MS.3,active,2026-04-26T07:42:10.000Z,class-ADV_MS.3,school-columbus-middle-school,student-M2026539,student,false,2026-08-01,2027-05-31
enr-s-M2026539-ENG8.6,active,2026-04-26T07:42:10.000Z,class-ENG8.6,school-columbus-middle-school,student-M2026539,student,false,2026-08-01,2027-05-31
enr-s-M2026539-MATH8.5,active,2026-04-26T07:42:10.000Z,class-MATH8.5,school-columbus-middle-school,student-M2026539,student,false,2026-08-01,2027-05-31
enr-s-M2026539-PE8.1,active,2026-04-26T07:42:10.000Z,class-PE8.1,school-columbus-middle-school,student-M2026539,student,false,2026-08-01,2027-05-31
enr-s-M2026539-SCI8.5,active,2026-04-26T07:42:10.000Z,class-SCI8.5,school-columbus-middle-school,student-M2026539,student,false,2026-08-01,2027-05-31
enr-s-M2026539-SPAN8.8,active,2026-04-26T07:42:10.000Z,class-SPAN8.8,school-columbus-middle-school,student-M2026539,student,false,2026-08-01,2027-05-31
enr-s-M2026539-SS8.7,active,2026-04-26T07:42:10.000Z,class-SS8.7,school-columbus-middle-school,student-M2026539,student,false,2026-08-01,2027-05-31
enr-s-M2026539-TECH_MS.4,active,2026-04-26T07:42:10.000Z,class-TECH_MS.4,school-columbus-middle-school,student-M2026539,student,false,2026-08-01,2027-05-31
enr-s-M2026540-ADV_MS.23,active,2026-04-26T07:42:10.000Z,class-ADV_MS.23,school-columbus-middle-school,student-M2026540,student,false,2026-08-01,2027-05-31
enr-s-M2026540-ART_MS.1,active,2026-04-26T07:42:10.000Z,class-ART_MS.1,school-columbus-middle-school,student-M2026540,student,false,2026-08-01,2027-05-31
enr-s-M2026540-ENG8.3,active,2026-04-26T07:42:10.000Z,class-ENG8.3,school-columbus-middle-school,student-M2026540,student,false,2026-08-01,2027-05-31
enr-s-M2026540-MATH8.5,active,2026-04-26T07:42:10.000Z,class-MATH8.5,school-columbus-middle-school,student-M2026540,student,false,2026-08-01,2027-05-31
enr-s-M2026540-PE8.1,active,2026-04-26T07:42:10.000Z,class-PE8.1,school-columbus-middle-school,student-M2026540,student,false,2026-08-01,2027-05-31
enr-s-M2026540-SCI8.9,active,2026-04-26T07:42:10.000Z,class-SCI8.9,school-columbus-middle-school,student-M2026540,student,false,2026-08-01,2027-05-31
enr-s-M2026540-SPAN8.1,active,2026-04-26T07:42:10.000Z,class-SPAN8.1,school-columbus-middle-school,student-M2026540,student,false,2026-08-01,2027-05-31
enr-s-M2026540-SS8.4,active,2026-04-26T07:42:10.000Z,class-SS8.4,school-columbus-middle-school,student-M2026540,student,false,2026-08-01,2027-05-31
enr-s-M2026541-ADV_MS.13,active,2026-04-26T07:42:10.000Z,class-ADV_MS.13,school-columbus-middle-school,student-M2026541,student,false,2026-08-01,2027-05-31
enr-s-M2026541-ENG8.10,active,2026-04-26T07:42:10.000Z,class-ENG8.10,school-columbus-middle-school,student-M2026541,student,false,2026-08-01,2027-05-31
enr-s-M2026541-MATH8.1,active,2026-04-26T07:42:10.000Z,class-MATH8.1,school-columbus-middle-school,student-M2026541,student,false,2026-08-01,2027-05-31
enr-s-M2026541-MUS_MS.3,active,2026-04-26T07:42:10.000Z,class-MUS_MS.3,school-columbus-middle-school,student-M2026541,student,false,2026-08-01,2027-05-31
enr-s-M2026541-PE8.7,active,2026-04-26T07:42:10.000Z,class-PE8.7,school-columbus-middle-school,student-M2026541,student,false,2026-08-01,2027-05-31
enr-s-M2026541-SCI8.1,active,2026-04-26T07:42:10.000Z,class-SCI8.1,school-columbus-middle-school,student-M2026541,student,false,2026-08-01,2027-05-31
enr-s-M2026541-SPAN8.5,active,2026-04-26T07:42:10.000Z,class-SPAN8.5,school-columbus-middle-school,student-M2026541,student,false,2026-08-01,2027-05-31
enr-s-M2026541-SS8.5,active,2026-04-26T07:42:10.000Z,class-SS8.5,school-columbus-middle-school,student-M2026541,student,false,2026-08-01,2027-05-31
enr-s-M2026542-ADV_MS.20,active,2026-04-26T07:42:10.000Z,class-ADV_MS.20,school-columbus-middle-school,student-M2026542,student,false,2026-08-01,2027-05-31
enr-s-M2026542-ENG8.4,active,2026-04-26T07:42:10.000Z,class-ENG8.4,school-columbus-middle-school,student-M2026542,student,false,2026-08-01,2027-05-31
enr-s-M2026542-MATH8.6,active,2026-04-26T07:42:10.000Z,class-MATH8.6,school-columbus-middle-school,student-M2026542,student,false,2026-08-01,2027-05-31
enr-s-M2026542-PE8.3,active,2026-04-26T07:42:10.000Z,class-PE8.3,school-columbus-middle-school,student-M2026542,student,false,2026-08-01,2027-05-31
enr-s-M2026542-SCI8.6,active,2026-04-26T07:42:10.000Z,class-SCI8.6,school-columbus-middle-school,student-M2026542,student,false,2026-08-01,2027-05-31
enr-s-M2026542-SPAN8.1,active,2026-04-26T07:42:10.000Z,class-SPAN8.1,school-columbus-middle-school,student-M2026542,student,false,2026-08-01,2027-05-31
enr-s-M2026542-SS8.6,active,2026-04-26T07:42:10.000Z,class-SS8.6,school-columbus-middle-school,student-M2026542,student,false,2026-08-01,2027-05-31
enr-s-M2026542-TECH_MS.2,active,2026-04-26T07:42:10.000Z,class-TECH_MS.2,school-columbus-middle-school,student-M2026542,student,false,2026-08-01,2027-05-31
enr-s-M2026543-ADV_MS.4,active,2026-04-26T07:42:10.000Z,class-ADV_MS.4,school-columbus-middle-school,student-M2026543,student,false,2026-08-01,2027-05-31
enr-s-M2026543-ART_MS.1,active,2026-04-26T07:42:10.000Z,class-ART_MS.1,school-columbus-middle-school,student-M2026543,student,false,2026-08-01,2027-05-31
enr-s-M2026543-ENG8.5,active,2026-04-26T07:42:10.000Z,class-ENG8.5,school-columbus-middle-school,student-M2026543,student,false,2026-08-01,2027-05-31
enr-s-M2026543-MATH8.3,active,2026-04-26T07:42:10.000Z,class-MATH8.3,school-columbus-middle-school,student-M2026543,student,false,2026-08-01,2027-05-31
enr-s-M2026543-PE8.9,active,2026-04-26T07:42:10.000Z,class-PE8.9,school-columbus-middle-school,student-M2026543,student,false,2026-08-01,2027-05-31
enr-s-M2026543-SCI8.1,active,2026-04-26T07:42:10.000Z,class-SCI8.1,school-columbus-middle-school,student-M2026543,student,false,2026-08-01,2027-05-31
enr-s-M2026543-SPAN8.1,active,2026-04-26T07:42:10.000Z,class-SPAN8.1,school-columbus-middle-school,student-M2026543,student,false,2026-08-01,2027-05-31
enr-s-M2026543-SS8.6,active,2026-04-26T07:42:10.000Z,class-SS8.6,school-columbus-middle-school,student-M2026543,student,false,2026-08-01,2027-05-31
enr-s-M2026543-TECH_MS.1,active,2026-04-26T07:42:10.000Z,class-TECH_MS.1,school-columbus-middle-school,student-M2026543,student,false,2026-08-01,2027-05-31
enr-s-M2026544-ADV_MS.8,active,2026-04-26T07:42:10.000Z,class-ADV_MS.8,school-columbus-middle-school,student-M2026544,student,false,2026-08-01,2027-05-31
enr-s-M2026544-DRAMA_MS.2,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.2,school-columbus-middle-school,student-M2026544,student,false,2026-08-01,2027-05-31
enr-s-M2026544-ENG8.2,active,2026-04-26T07:42:10.000Z,class-ENG8.2,school-columbus-middle-school,student-M2026544,student,false,2026-08-01,2027-05-31
enr-s-M2026544-MATH8.10,active,2026-04-26T07:42:10.000Z,class-MATH8.10,school-columbus-middle-school,student-M2026544,student,false,2026-08-01,2027-05-31
enr-s-M2026544-PE8.7,active,2026-04-26T07:42:10.000Z,class-PE8.7,school-columbus-middle-school,student-M2026544,student,false,2026-08-01,2027-05-31
enr-s-M2026544-SCI8.3,active,2026-04-26T07:42:10.000Z,class-SCI8.3,school-columbus-middle-school,student-M2026544,student,false,2026-08-01,2027-05-31
enr-s-M2026544-SPAN8.7,active,2026-04-26T07:42:10.000Z,class-SPAN8.7,school-columbus-middle-school,student-M2026544,student,false,2026-08-01,2027-05-31
enr-s-M2026544-SS8.2,active,2026-04-26T07:42:10.000Z,class-SS8.2,school-columbus-middle-school,student-M2026544,student,false,2026-08-01,2027-05-31
enr-s-M2026545-ADV_MS.3,active,2026-04-26T07:42:10.000Z,class-ADV_MS.3,school-columbus-middle-school,student-M2026545,student,false,2026-08-01,2027-05-31
enr-s-M2026545-DRAMA_MS.3,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.3,school-columbus-middle-school,student-M2026545,student,false,2026-08-01,2027-05-31
enr-s-M2026545-ENG8.3,active,2026-04-26T07:42:10.000Z,class-ENG8.3,school-columbus-middle-school,student-M2026545,student,false,2026-08-01,2027-05-31
enr-s-M2026545-MATH8.6,active,2026-04-26T07:42:10.000Z,class-MATH8.6,school-columbus-middle-school,student-M2026545,student,false,2026-08-01,2027-05-31
enr-s-M2026545-PE8.3,active,2026-04-26T07:42:10.000Z,class-PE8.3,school-columbus-middle-school,student-M2026545,student,false,2026-08-01,2027-05-31
enr-s-M2026545-SCI8.9,active,2026-04-26T07:42:10.000Z,class-SCI8.9,school-columbus-middle-school,student-M2026545,student,false,2026-08-01,2027-05-31
enr-s-M2026545-SPAN8.2,active,2026-04-26T07:42:10.000Z,class-SPAN8.2,school-columbus-middle-school,student-M2026545,student,false,2026-08-01,2027-05-31
enr-s-M2026545-SS8.3,active,2026-04-26T07:42:10.000Z,class-SS8.3,school-columbus-middle-school,student-M2026545,student,false,2026-08-01,2027-05-31
enr-s-M2026546-ADV_MS.2,active,2026-04-26T07:42:10.000Z,class-ADV_MS.2,school-columbus-middle-school,student-M2026546,student,false,2026-08-01,2027-05-31
enr-s-M2026546-ENG8.9,active,2026-04-26T07:42:10.000Z,class-ENG8.9,school-columbus-middle-school,student-M2026546,student,false,2026-08-01,2027-05-31
enr-s-M2026546-MATH8.4,active,2026-04-26T07:42:10.000Z,class-MATH8.4,school-columbus-middle-school,student-M2026546,student,false,2026-08-01,2027-05-31
enr-s-M2026546-PE8.1,active,2026-04-26T07:42:10.000Z,class-PE8.1,school-columbus-middle-school,student-M2026546,student,false,2026-08-01,2027-05-31
enr-s-M2026546-SCI8.7,active,2026-04-26T07:42:10.000Z,class-SCI8.7,school-columbus-middle-school,student-M2026546,student,false,2026-08-01,2027-05-31
enr-s-M2026546-SPAN8.7,active,2026-04-26T07:42:10.000Z,class-SPAN8.7,school-columbus-middle-school,student-M2026546,student,false,2026-08-01,2027-05-31
enr-s-M2026546-SS8.6,active,2026-04-26T07:42:10.000Z,class-SS8.6,school-columbus-middle-school,student-M2026546,student,false,2026-08-01,2027-05-31
enr-s-M2026546-TECH_MS.1,active,2026-04-26T07:42:10.000Z,class-TECH_MS.1,school-columbus-middle-school,student-M2026546,student,false,2026-08-01,2027-05-31
enr-s-M2026547-ADV_MS.18,active,2026-04-26T07:42:10.000Z,class-ADV_MS.18,school-columbus-middle-school,student-M2026547,student,false,2026-08-01,2027-05-31
enr-s-M2026547-ART_MS.5,active,2026-04-26T07:42:10.000Z,class-ART_MS.5,school-columbus-middle-school,student-M2026547,student,false,2026-08-01,2027-05-31
enr-s-M2026547-ENG8.8,active,2026-04-26T07:42:10.000Z,class-ENG8.8,school-columbus-middle-school,student-M2026547,student,false,2026-08-01,2027-05-31
enr-s-M2026547-MATH8.7,active,2026-04-26T07:42:10.000Z,class-MATH8.7,school-columbus-middle-school,student-M2026547,student,false,2026-08-01,2027-05-31
enr-s-M2026547-PE8.10,active,2026-04-26T07:42:10.000Z,class-PE8.10,school-columbus-middle-school,student-M2026547,student,false,2026-08-01,2027-05-31
enr-s-M2026547-SCI8.3,active,2026-04-26T07:42:10.000Z,class-SCI8.3,school-columbus-middle-school,student-M2026547,student,false,2026-08-01,2027-05-31
enr-s-M2026547-SPAN8.9,active,2026-04-26T07:42:10.000Z,class-SPAN8.9,school-columbus-middle-school,student-M2026547,student,false,2026-08-01,2027-05-31
enr-s-M2026547-SS8.6,active,2026-04-26T07:42:10.000Z,class-SS8.6,school-columbus-middle-school,student-M2026547,student,false,2026-08-01,2027-05-31
enr-s-M2026548-ADV_MS.2,active,2026-04-26T07:42:10.000Z,class-ADV_MS.2,school-columbus-middle-school,student-M2026548,student,false,2026-08-01,2027-05-31
enr-s-M2026548-ART_MS.1,active,2026-04-26T07:42:10.000Z,class-ART_MS.1,school-columbus-middle-school,student-M2026548,student,false,2026-08-01,2027-05-31
enr-s-M2026548-ENG8.2,active,2026-04-26T07:42:10.000Z,class-ENG8.2,school-columbus-middle-school,student-M2026548,student,false,2026-08-01,2027-05-31
enr-s-M2026548-MATH8.9,active,2026-04-26T07:42:10.000Z,class-MATH8.9,school-columbus-middle-school,student-M2026548,student,false,2026-08-01,2027-05-31
enr-s-M2026548-PE8.3,active,2026-04-26T07:42:10.000Z,class-PE8.3,school-columbus-middle-school,student-M2026548,student,false,2026-08-01,2027-05-31
enr-s-M2026548-SCI8.9,active,2026-04-26T07:42:10.000Z,class-SCI8.9,school-columbus-middle-school,student-M2026548,student,false,2026-08-01,2027-05-31
enr-s-M2026548-SPAN8.6,active,2026-04-26T07:42:10.000Z,class-SPAN8.6,school-columbus-middle-school,student-M2026548,student,false,2026-08-01,2027-05-31
enr-s-M2026548-SS8.5,active,2026-04-26T07:42:10.000Z,class-SS8.5,school-columbus-middle-school,student-M2026548,student,false,2026-08-01,2027-05-31
enr-s-M2026549-ADV_MS.1,active,2026-04-26T07:42:10.000Z,class-ADV_MS.1,school-columbus-middle-school,student-M2026549,student,false,2026-08-01,2027-05-31
enr-s-M2026549-ENG8.8,active,2026-04-26T07:42:10.000Z,class-ENG8.8,school-columbus-middle-school,student-M2026549,student,false,2026-08-01,2027-05-31
enr-s-M2026549-MATH8.7,active,2026-04-26T07:42:10.000Z,class-MATH8.7,school-columbus-middle-school,student-M2026549,student,false,2026-08-01,2027-05-31
enr-s-M2026549-PE8.7,active,2026-04-26T07:42:10.000Z,class-PE8.7,school-columbus-middle-school,student-M2026549,student,false,2026-08-01,2027-05-31
enr-s-M2026549-SCI8.5,active,2026-04-26T07:42:10.000Z,class-SCI8.5,school-columbus-middle-school,student-M2026549,student,false,2026-08-01,2027-05-31
enr-s-M2026549-SPAN8.4,active,2026-04-26T07:42:10.000Z,class-SPAN8.4,school-columbus-middle-school,student-M2026549,student,false,2026-08-01,2027-05-31
enr-s-M2026549-SS8.2,active,2026-04-26T07:42:10.000Z,class-SS8.2,school-columbus-middle-school,student-M2026549,student,false,2026-08-01,2027-05-31
enr-s-M2026549-TECH_MS.3,active,2026-04-26T07:42:10.000Z,class-TECH_MS.3,school-columbus-middle-school,student-M2026549,student,false,2026-08-01,2027-05-31
enr-s-M2026550-ADV_MS.11,active,2026-04-26T07:42:10.000Z,class-ADV_MS.11,school-columbus-middle-school,student-M2026550,student,false,2026-08-01,2027-05-31
enr-s-M2026550-DRAMA_MS.4,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.4,school-columbus-middle-school,student-M2026550,student,false,2026-08-01,2027-05-31
enr-s-M2026550-ENG8.1,active,2026-04-26T07:42:10.000Z,class-ENG8.1,school-columbus-middle-school,student-M2026550,student,false,2026-08-01,2027-05-31
enr-s-M2026550-MATH8.10,active,2026-04-26T07:42:10.000Z,class-MATH8.10,school-columbus-middle-school,student-M2026550,student,false,2026-08-01,2027-05-31
enr-s-M2026550-PE8.9,active,2026-04-26T07:42:10.000Z,class-PE8.9,school-columbus-middle-school,student-M2026550,student,false,2026-08-01,2027-05-31
enr-s-M2026550-SCI8.1,active,2026-04-26T07:42:10.000Z,class-SCI8.1,school-columbus-middle-school,student-M2026550,student,false,2026-08-01,2027-05-31
enr-s-M2026550-SPAN8.2,active,2026-04-26T07:42:10.000Z,class-SPAN8.2,school-columbus-middle-school,student-M2026550,student,false,2026-08-01,2027-05-31
